   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: RSA

   Station: UPINGTON

   Coordinates:

   Latitude =28DEG24'S

   Longitude =21DEG16'E

   Elevation = 836

   WMO Identifier: 68424

   Year 1964

  +----------------------------------------------------------------------------+
  |DATE|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  10| 2131|0| 1540|0| 1473|0| 1519|0| 1842|0| 2185|0| 2583|0| 3002|0| 3287|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  11| 1879|0| 1762|0| 1297|0| 1523|0| 1871|0| 2265|0|  954|0| 3228|0| 3291|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  12| 2072|0| 1716|0| 1440|0| 1519|0| 1297|0| 2018|0| 2290|0| 3245|0| 2881|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  13| 2147|0| 1758|0| 1452|0| 1536|0| 1946|0| 1691|0| 2545|0| 3224|0| 2906|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  14| 2105|0| 1741|0| 1469|0| 1461|0|    -|2| 2239|0| 2206|0| 3232|0| 3467|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  15| 2152|0| 1712|0| 1377|0| 1498|0| 1858|0| 2361|0| 2842|0| 2809|0| 3446|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  16| 2172|0| 1683|0| 1323|0| 1419|0| 1992|0| 2114|0| 2897|0| 1532|0| 3433|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  17| 2001|0| 1670|0|  531|0| 1436|0| 1971|0| 2486|0| 2746|0| 3061|0| 3349|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  18| 1670|0| 1653|0|  531|0| 1235|0|  640|0| 2486|0| 2219|0| 3228|0| 3236|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  19| 2064|0| 1649|0| 1469|0| 1582|0| 1812|0| 1884|0| 1670|0| 3270|0|    -|2|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  20| 2005|0| 1523|0| 1440|0| 1611|0| 1762|0| 1590|0| 2993|0| 3391|0| 3467|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  21| 2064|0| 1503|0| 1423|0| 1607|0| 2055|0| 2470|0| 3014|0| 3446|0| 3391|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  22| 1959|0| 1477|0| 1473|0| 1586|0| 1603|0| 2001|0| 3001|0| 3433|0| 3425|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  23| 1946|0| 1528|0| 1339|0| 1620|0| 1306|0| 2193|0| 3123|0| 3349|0| 3400|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  24| 1955|0| 1494|0| 1264|0| 1616|0| 1607|0| 2143|0| 3014|0| 3324|0| 3299|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  25| 1946|0| 1415|0| 1523|0| 1699|0| 1796|0| 2294|0| 3135|0| 3349|0| 3232|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  26| 1938|0| 1477|0| 1519|0| 1720|0| 1783|0| 2214|0| 3110|0| 3458|0| 2470|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  27| 1084|0| 1490|0| 1498|0| 1695|0| 1624|0|  841|0| 3098|0| 3295|0| 3274|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  28| 1796|0| 1486|0| 1511|0| 1364|0| 2147|0| 2742|0| 3119|0| 3404|0| 3429|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  29| 1745|0| 1469|0| 1256|0| 1046|0| 1875|0| 2671|0| 2830|0| 3425|0| 3349|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  30| 1758|0| 1264|0| 1444|0|    -|2| 1963|0| 2466|0| 2947|0| 2755|0| 3337|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  31|    -|-| 1461|0|    -|-| 1674|0| 2047|0|    -|-| 3181|0|    -|-| 2633|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  | SUM|60210|0|50158|0|40260|0|46903|0|53382|0|65220|0|81809|0|91837|0|97823|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |MEAN| 2007|0| 1618|0| 1342|0| 1513|0| 1722|0| 2174|0| 2639|0| 3061|0| 3156|0|
  +----------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
