   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: UGANDA

   Station: MBARARA

   Coordinates:

   Latitude =0DEG37'S

   Longitude =30DEG39'E

   Elevation = 1412

   WMO Identifier: 63702

   Year 1973

+------------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 2780|0| 2713|0| 2583|0| 3119|0| 1562|0| 1901|0| 1968|0| 2713|0| 2989|0| 1725|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 2734|0| 2734|0| 3140|0| 2583|0| 1486|0| 2252|0| 2395|0| 2286|0| 2273|0| 2035|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 1813|0| 2801|0| 2793|0| 2747|0| 2198|0| 2659|0| 2537|0| 1223|0| 1750|0| 2089|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 2428|0| 2713|0| 2881|0| 2299|0| 1595|0| 1474|0| 2407|0|  938|0| 1838|0| 2713|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 2286|0| 3044|0| 2780|0| 2847|0| 2901|0| 1520|0| 2144|0| 1344|0| 2395|0| 2625|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6|  992|0| 3228|0| 1980|0| 2550|0| 2801|0| 2177|0| 2232|0| 2098|0| 1947|0| 2416|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7|  837|0| 2550|0| 2001|0| 2638|0| 2177|0| 2583|0| 2319|0| 1637|0| 1013|0| 2638|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
