   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: TANZANIA

   Station: BUKOBA

   Coordinates:

   Latitude =1DEG20'S

   Longitude =31DEG49'E

   Elevation = 1137

   WMO Identifier: 63729

   Year 1971

  +----------------------------------------------------------------------------+
  |DATE|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   1| 2433|0| 1599|0| 2077|0| 1934|0| 2240|0| 2449|0| 2269|0| 2286|0| 1809|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   2| 1867|0| 1629|0| 2022|0| 1449|0| 1591|0| 2068|0| 1172|0| 1001|0| 1859|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   3| 1637|0| 2257|0| 2843|0| 1905|0| 2219|0| 2269|0| 1135|0| 2173|0| 1792|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   4| 1570|0| 2420|0| 1637|0| 2098|0| 2089|0| 1583|0| 2248|0| 1859|0| 1428|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   5| 2077|0| 2240|0| 1888|0| 1750|0| 1763|0| 1047|0| 2738|0| 1449|0| 2194|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   6|  959|0| 1562|0| 2039|0|  695|0| 1026|0| 1620|0| 1449|0|  854|0| 2131|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   7| 1009|0| 1838|0| 2127|0|  653|0|  636|0| 2047|0| 2219|0| 2449|0| 1151|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   8| 1696|0| 1369|0| 2131|0| 2144|0| 1047|0| 2311|0|  980|0| 2219|0| 1114|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   9| 1243|0| 2031|0| 2165|0| 2194|0| 1943|0| 1650|0| 2068|0| 2470|0|  800|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  10|  699|0| 1851|0| 2165|0| 2098|0| 1926|0| 1993|0| 1428|0| 2022|0| 1784|0|
