   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MADAGASCAR

   Station: ANTSIRANANA

   Coordinates:

   Latitude =12DEG21'S

   Longitude =49DEG18'E

   Elevation = 105

   WMO Identifier: 67009

   Year 1988

+------------------------------------------------------------------------------------+
|DATE|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 2046|0|  937|0| 1712|0| 1408|0| 1825|0| 1962|0| 2200|0| 2100|0| 1300|0| 1400|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 1742|0| 1879|0| 1909|0| 1521|0| 1766|0| 2076|0| 1900|0| 2500|0| 2400|0| 2300|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 1915|0| 1873|0| 1986|0| 2113|0| 2058|0| 2004|0| 2200|0| 1700|0| 2600|0| 2200|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 1587|0| 1664|0| 1976|0| 1360|0| 1557|0| 1939|0| 2400|0| 1800|0| 2400|0| 1800|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 1784|0| 1587|0| 1712|0| 1974|0| 2237|0| 2106|0| 2100|0| 2200|0| 2200|0| 2000|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 1634|0| 1843|0| 2106|0| 1664|0| 2088|0| 1926|0| 2000|0| 2100|0| 2300|0| 2300|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7| 1855|0| 1543|0| 2028|0| 1843|0| 1479|0| 2189|0| 1900|0| 2100|0| 1700|0| 1400|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   8| 2261|0| 1593|0| 1962|0| 1980|0| 1909|0| 2205|0| 2500|0| 2200|0| 2500|0| 1800|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   9| 1879|0| 1485|0| 1861|0| 1306|0| 2016|0| 1759|0| 2500|0| 2300|0| 2600|0| 2200|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  10| 1169|0|  972|0| 1772|0| 1426|0| 1712|0| 1855|0| 2300|0| 2200|0| 2400|0| 2100|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  11| 1414|0| 1728|0| 1927|0| 1068|0| 2100|0| 2070|0| 2500|0| 2300|0| 2600|0| 2100|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  12| 1092|0| 1521|0| 2022|0| 1855|0| 1604|0| 2165|0| 2400|0| 2200|0| 2000|0| 1600|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  13|  823|0| 1467|0| 2129|0| 1831|0| 1086|0| 1670|0| 1000|0| 2400|0| 2900|0| 2100|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  14|  674|0| 1640|0| 2064|0| 1610|0| 1444|0| 1873|0| 2200|0| 2500|0| 2600|0| 2400|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  15| 1127|0| 1915|0| 1819|0| 1861|0| 1324|0| 1944|0| 2400|0| 2400|0| 1800|0| 2500|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  16| 1837|0| 1777|0| 1577|0| 1879|0| 1831|0| 2123|0| 1900|0| 2600|0| 1600|0| 1700|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  17| 2285|0| 1706|0| 2123|0| 1718|0| 2040|0| 1742|0| 1200|0| 2100|0| 1100|0| 2400|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  18| 1885|0| 1873|0| 2141|0| 1861|0| 1674|0| 2117|0| 1500|0| 1800|0| 1700|0| 1100|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  19| 1503|0| 1679|0| 1599|0| 1785|0| 1664|0| 1873|0| 1800|0| 2200|0| 1200|0| 1700|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  20| 1485|0| 1348|0| 2046|0| 1944|0| 1867|0| 2094|0| 1400|0| 2600|0| 1600|0| 1900|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  21| 1414|0| 1801|0| 1569|0| 1688|0| 1074|0| 2320|0| 2500|0| 2200|0| 1100|0| 1000|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  22| 1652|0| 1927|0| 1932|0| 1682|0| 1700|0| 2392|0| 2500|0| 2400|0| 2600|0| 1800|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  23| 1941|0| 1795|0| 2088|0|  602|0| 2088|0| 2386|0| 2500|0| 2400|0| 2600|0| 1900|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  24| 1694|0| 1557|0| 1861|0| 1891|0| 1670|0| 1879|0| 2400|0| 2700|0| 2200|0| 1300|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  25| 1843|0| 1748|0| 1813|0| 1921|0| 1825|0| 2201|0| 2300|0| 2600|0| 1900|0|  600|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
