   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: UMBELUZI

   Coordinates:

   Latitude =26DEG03'S

   Longitude =32DEG23'E

   Elevation = 12

   WMO Identifier: No WMO index

   Year 1975

+--------------------------------------------------------------------------------------------+
|DATE|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 2561|0| 2046|0| 1557|0| 1246|0| 1246|0| 1237|0| 1475|0| 1800|0| 1873|0| 2042|0| 1696|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 1812|0| 2146|0| 1856|0| 1289|0| 1324|0| 1294|0| 1363|0| 1696|0| 1882|0| 1436|0| 2128|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 2232|0| 2184|0|  576|0| 1337|0|  952|0| 1189|0| 1527|0| 1349|0| 1003|0| 2002|0| 2461|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 2215|0| 2254|0|  701|0| 1553|0|  835|0| 1073|0| 1523|0| 1752|0| 1601|0| 2059|0| 1907|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 2530|0| 2336|0| 1038|0| 1466|0| 1025|0| 1324|0| 1557|0| 1406|0| 1497|0| 1774|0| 2275|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 1181|0| 2237|0| 1882|0| 1363|0| 1207|0| 1177|0| 1458|0| 1008|0| 1964|0| 1302|0| 1852|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7| 2202|0| 2051|0| 1921|0| 1280|0| 1393|0| 1264|0| 1444|0|  801|0| 2310|0| 2552|0| 2319|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   8| 1207|0|  821|0| 1977|0|  926|0| 1108|0| 1302|0| 1566|0| 1254|0| 2267|0| 1393|0|  827|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   9| 1194|0| 1933|0| 1838|0| 1410|0| 1298|0| 1393|0| 1588|0| 1856|0|  576|0| 2020|0| 1514|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  10| 2085|0| 2158|0| 1636|0| 1541|0| 1315|0| 1371|0| 1561|0| 1947|0| 1199|0| 1852|0| 2327|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  11| 1951|0| 1717|0| 1721|0| 1397|0| 1268|0| 1328|0| 1444|0| 1886|0| 1994|0|  857|0| 2063|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  12| 1151|0| 1960|0| 1215|0| 1363|0| 1298|0| 1428|0| 1588|0| 1852|0| 2215|0| 1471|0| 2089|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
