   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: INHAMBANE

   Coordinates:

   Latitude =23DEG52'S

   Longitude =35DEG23'E

   Elevation = 14

   WMO Identifier: 67323

   Year 1991

   +------------------------------------------------------------------------+
   |       DATE |        JAN |    F |        FEB |    F |        MAR |    F |
   |------------+------------+------+------------+------+------------+------|
   |          1 |       2939 |    0 |       2085 |    0 |       2064 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          2 |       2747 |    0 |       2361 |    0 |       2491 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          3 |       2516 |    0 |       2261 |    0 |       2567 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          4 |       3115 |    0 |       2654 |    0 |       2537 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          5 |       2705 |    0 |       2692 |    0 |       2420 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          6 |       2558 |    0 |       2893 |    0 |       2500 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          7 |       3081 |    0 |       2868 |    0 |       2332 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          8 |       3123 |    0 |       2353 |    0 |       1256 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          9 |       1499 |    0 |       1662 |    0 |       1361 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         10 |        929 |    0 |       2479 |    0 |       2558 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         11 |       1612 |    0 |       1796 |    0 |       2131 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         12 |       2089 |    0 |       1876 |    0 |       2190 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         13 |       1097 |    0 |       1089 |    0 |        775 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         14 |       2512 |    0 |       1059 |    0 |       2567 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         15 |       2621 |    0 |       2474 |    0 |       2085 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         16 |       3040 |    0 |       1972 |    0 |       1880 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         17 |       2881 |    0 |       2474 |    0 |        557 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         18 |       2776 |    0 |       1549 |    0 |        645 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         19 |       3132 |    0 |        846 |    0 |       1009 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         20 |       2763 |    0 |       1725 |    0 |       2391 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         21 |       3144 |    0 |       2035 |    0 |       2407 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         22 |       3174 |    0 |       1884 |    0 |       1570 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         23 |       3102 |    0 |       1197 |    0 |       1871 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         24 |       2851 |    0 |        896 |    0 |        515 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         25 |       2839 |    0 |       1026 |    0 |        419 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         26 |       2805 |    0 |       1285 |    0 |       1302 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         27 |       2989 |    0 |       1407 |    0 |       1470 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         28 |       2755 |    0 |       1943 |    0 |       1541 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         29 |       2696 |    0 |          - |    - |       2139 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         30 |       3014 |    0 |          - |    - |       1809 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         31 |       2927 |    0 |          - |    - |       2286 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |        SUM |      82031 |    0 |      52841 |    0 |      55645 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |       MEAN |       2646 |    0 |       1887 |    0 |       1795 |    0 |
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
