   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: RSA

   Station: UPINGTON

   Coordinates:

   Latitude =28DEG24'S

   Longitude =21DEG16'E

   Elevation = 836

   WMO Identifier: 68424

   Year 1975

   +------------------------------------------------------------------------+
   | DATE|   JAN|F|   FEB|F|   MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    1|  3437|0|  3266|0|     -|2| 2206|0| 1922|0|    -|2| 1465|0| 1369|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    2|  3488|0|  3333|0|  2349|0| 1386|0| 1909|0| 1436|0| 1365|0|    -|2|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    3|  3559|0|  3203|0|  1704|0| 2232|0|  959|0| 1453|0| 1411|0| 1876|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    4|  3500|0|  2085|0|  2307|0| 2072|0| 1775|0| 1436|0|  913|0| 1712|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    5|  3504|0|  2860|0|  2110|0| 2010|0| 1712|0| 1424|0| 1063|0| 1637|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    6|  3525|0|  3123|0|  2035|0| 2211|0| 1407|0| 1273|0| 1143|0| 1796|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    7|  3421|0|  3123|0|  2705|0| 2202|0| 1273|0| 1101|0| 1545|0| 1834|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    8|  3412|0|  3094|0|  2328|0|    -|2| 1545|0| 1516|0| 1604|0| 1830|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    9|  3483|0|  3102|0|     -|2| 1851|0| 1114|0| 1440|0|    -|2| 1838|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   10|  3458|0|  3190|0|  1063|0| 2160|0| 1084|0| 1436|0| 1553|0| 1779|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   11|  3609|0|  3136|0|  2579|0| 2177|0| 1637|0| 1453|0| 1574|0| 1763|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   12|  3450|0|  3132|0|  2659|0|    -|2| 1537|0| 1440|0|  971|0| 1779|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   13|  3312|0|  3031|0|  2638|0| 2098|0|    -|2| 1352|0|    -|2| 1746|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   14|  2918|0|  3023|0|  2537|0| 1746|0| 1708|0| 1453|0| 1587|0| 1750|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   15|  3044|0|  2709|0|  1645|0| 2010|0| 1746|0|    -|2| 1419|0| 2031|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   16|  3308|0|  2998|0|  1821|0| 2131|0| 1704|0|    -|2|    -|2|    -|2|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   17|  3362|0|     -|2|  1821|0| 2106|0|    -|2| 1424|0| 1578|0| 1277|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   18|  3391|0|  1771|0|  2684|0|    -|2| 1712|0| 1336|0|    -|2| 1871|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   19|  3387|0|     -|2|  2654|0| 2060|0| 1696|0| 1315|0| 1549|0|  632|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   20|  3299|0|  2068|0|  2667|0| 1905|0| 1683|0| 1126|0| 1587|0| 1738|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   21|  3295|0|  2843|0|  2420|0| 1959|0| 1675|0| 1436|0| 1377|0| 1499|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   22|   829|0|  2935|0|  2579|0| 2010|0| 1650|0| 1327|0| 1700|0| 1478|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   23|  3094|0|  2361|0|  2571|0| 2039|0| 1599|0| 1440|0| 1700|0| 2005|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   24|  3303|0|  2805|0|  2558|0| 2001|0|    -|2| 1424|0| 1683|0| 2064|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   25|  3299|0|  2914|0|  2529|0| 2005|0| 1574|0|  523|0|    -|2|    -|2|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   26|  2860|0|  2998|0|  2462|0| 2035|0| 1574|0| 1511|0| 1595|0| 2072|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   27|  2918|0|  2956|0|  2060|0|    -|2| 1629|0| 1474|0| 1658|0| 2135|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   28|  3157|0|  1834|0|  1876|0| 2014|0|    -|2| 1482|0| 1503|0| 2186|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   29|  3132|0|     -|-|     -|2| 2010|0| 1608|0| 1407|0| 1461|0| 2119|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   30|  2345|0|     -|-|  2068|0| 1947|0|    -|2| 1373|0| 1415|0| 2186|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   31|  1951|0|     -|-|  1750|0|    -|-|    -|2|    -|-| 1432|0| 2286|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
