   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: CHIMOIO

   Coordinates:

   Latitude =19DEG07'S

   Longitude =33DEG28'E

   Elevation = 731

   WMO Identifier: 67295

   Year 1966

+-----------------------------------------------------------------------------------+
|DATE| MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1|   -|2| 2097|0| 1825|0| 1786|0| 1894|0| 2020|0| 1947|0| 2171|0| 2725|0| 2651|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2|   -|2| 2050|0| 1721|0| 1799|0| 1947|0| 1947|0| 1981|0| 2742|0| 2556|0| 2950|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3|   -|2| 1470|0| 1453|0|  683|0| 1846|0| 1899|0| 2361|0| 2521|0| 2725|0| 3148|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4|   -|2| 1700|0| 1510|0|  631|0| 1617|0| 1773|0| 2193|0| 2673|0| 2655|0| 2980|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5|   -|2| 1570|0| 1786|0| 1670|0| 1419|0| 1890|0| 2016|0| 2651|0| 2578|0| 3006|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6|   -|2| 1488|0| 1912|0| 1656|0| 1211|0| 1903|0| 1302|0| 1769|0| 2102|0| 2881|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7|   -|2| 1777|0| 1872|0| 1302|0| 1276|0| 1972|0| 1488|0| 1795|0| 2058|0| 2539|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   8|   -|2| 1340|0| 2024|0|  808|0| 1595|0| 1340|0| 2037|0| 2262|0| 2002|0| 1674|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   9|   -|2| 1696|0| 1860|0| 1336|0| 1419|0| 1652|0| 2137|0| 2145|0|  804|0| 1617|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  10|   -|2| 2193|0| 2024|0| 1609|0| 1431|0| 2037|0| 2171|0| 2578|0|  531|0| 2495|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  11|   -|2| 1981|0| 1280|0| 1773|0|  994|0| 2093|0| 2344|0| 2465|0| 1977|0| 2349|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  12|   -|2| 1734|0| 1484|0| 1821|0| 1189|0| 2154|0| 2037|0| 2578|0| 2430|0| 2141|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  13|   -|2| 1211|0| 1488|0| 1799|0| 1415|0| 1686|0| 2335|0| 2444|0| 2596|0| 2495|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  14|   -|2| 2076|0| 1496|0| 1444|0| 1868|0| 1579|0| 2076|0| 2556|0| 3006|0| 2361|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  15|   -|2| 2297|0| 1795|0| 1730|0| 1526|0| 1388|0| 1920|0| 2002|0| 1998|0| 2141|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  16|   -|2| 2050|0| 1686|0| 1565|0| 1090|0| 1505|0| 1812|0| 1834|0| 1821|0| 2154|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  17|   -|2| 2016|0| 1851|0|  869|0| 1856|0| 1877|0| 1652|0| 1834|0| 1989|0| 1660|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  18|   -|2| 2089|0| 1838|0| 1457|0| 1821|0| 1686|0| 1388|0| 2089|0| 2578|0| 1821|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  19|   -|2| 2236|0| 1526|0| 1336|0| 1868|0| 1925|0| 1375|0| 1393|0| 2076|0| 2361|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  20|   -|2|  718|0| 1318|0| 1362|0| 1886|0| 1388|0| 2037|0| 2327|0| 1890|0| 1816|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  21|2444|0|  968|0| 1639|0| 1063|0| 1907|0| 2361|0| 1730|0| 2487|0| 2760|0| 1730|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  22|2374|0| 1415|0| 1747|0|  999|0|  921|0| 2430|0| 1773|0|  782|0| 2786|0| 1717|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  23|2171|0| 2202|0| 1721|0|  691|0| 1786|0| 2430|0| 2487|0| 1989|0| 2552|0| 1660|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  24|2214|0| 1933|0| 1903|0|  999|0| 1972|0| 2058|0| 2188|0| 2016|0| 2972|0| 2370|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  25|2188|0| 2171|0| 1912|0|  882|0| 1063|0| 2228|0| 1998|0| 2885|0| 2681|0| 2807|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  26|2258|0| 1747|0| 1920|0| 1098|0| 1466|0| 2011|0| 1670|0| 2816|0| 3235|0| 2881|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  27|2097|0| 2119|0| 1686|0| 1595|0| 1773|0| 1670|0| 2262|0| 3053|0| 3201|0| 2725|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  28|2236|0| 1929|0| 1665|0| 1466|0| 2072|0| 2024|0| 2305|0| 2942|0| 3144|0| 2383|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  29|2556|0| 1215|0| 1579|0| 1781|0| 1665|0| 2024|0| 2353|0| 2803|0| 3027|0| 3006|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  30|2617|0| 1994|0| 1812|0| 1747|0| 1492|0| 2050|0| 1219|0| 2885|0| 2127|0| 1981|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  31|2340|0|    -|-| 1846|0|    -|-| 1838|0| 1712|0|    -|-| 2902|0|    -|-| 2127|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
| SUM|   -|2|53482|0|53179|0|40757|0|49123|0|58712|0|58594|0|72389|0|71582|0|72627|0|
|----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|MEAN|   -|2| 1783|0| 1715|0| 1359|0| 1585|0| 1894|0| 1953|0| 2335|0| 2386|0| 2343|0|
+-----------------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
