   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: TETE

   Coordinates:

   Latitude =16DEG11'S

   Longitude =33DEG35'E

   Elevation = 154

   WMO Identifier: 67261

   Year 1998

  +----------------------------------------------------------------------------+
  |DATE|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   1| 2428|0| 1955|0| 1792|0| 1047|0| 1470|0| 2005|0| 2224|0| 2470|0| 2232|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   2| 2378|0| 2014|0| 1733|0| 1817|0| 1591|0| 1909|0| 2123|0| 2127|0| 2403|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   3| 2282|0| 2005|0| 1562|0| 1997|0| 1679|0| 2177|0| 2064|0| 2767|0| 1562|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   4| 2453|0| 1943|0| 1566|0| 1771|0| 1905|0| 1989|0| 1943|0| 2709|0| 1260|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   5| 2332|0| 1951|0| 1704|0| 1022|0| 2123|0| 1750|0| 1980|0| 2734|0| 1176|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   6| 2332|0| 2018|0| 1654|0| 1650|0| 1599|0| 1788|0| 2294|0| 2788|0| 1654|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   7| 2127|0| 2077|0| 1637|0| 1721|0| 1989|0| 1851|0| 1842|0| 2843|0| 2922|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
