   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: KENYA

   Station: NAROK

   Coordinates:

   Latitude =1DEG08'S

   Longitude =35DEG50'E

   Elevation = 1890

   WMO Identifier: 63737

   Year 1964

   +------------------------------------------------------------------------+
   |   DATE|     JUL|F|     AUG|F|     SEP|F|     OCT|F|     NOV|F|    DEC|F|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     19|    1638|0|     868|0|     462|0|    2331|0|    2353|0|   2045|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     20|    1638|0|    1446|0|     817|0|    2391|0|    2280|0|   1891|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     21|    1189|0|    1715|0|    2156|0|    1788|0|    2259|0|   2250|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     22|    1617|0|    1638|0|    2066|0|    2096|0|    1963|0|   1994|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     23|    1783|0|    1767|0|    1767|0|    1536|0|    1925|0|   1689|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     24|    1288|0|    1904|0|    1916|0|    1331|0|    2147|0|   2272|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     25|     988|0|    1399|0|       -|2|    2353|0|    1309|0|   2156|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     26|    1219|0|    2036|0|    1668|0|    1703|0|    1840|0|   1617|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     27|    1018|0|    1378|0|    2250|0|    2434|0|    2486|0|   2118|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     28|     920|0|    1386|0|    1972|0|    2250|0|    2353|0|   1741|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     29|    1368|0|    1836|0|    1587|0|    2456|0|    2404|0|   2075|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     30|    1048|0|    1963|0|    1086|0|    2507|0|    2456|0|   2507|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     31|    1415|0|    1797|0|       -|-|    2477|0|       -|-|   2045|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |    SUM|   44137|0|   43187|0|   47887|0|   57039|0|   63701|0|  61803|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |   MEAN|    1424|0|    1393|0|    1596|0|    1840|0|    2123|0|   1994|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
