   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: GURUE

   Coordinates:

   Latitude =15DEG28'S

   Longitude =36DEG59'E

   Elevation = 734

   WMO Identifier: No WMO index

   Year 1980

  +----------------------------------------------------------------------------+
  |DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   1| 2099|0| 2423|0| 2366|0| 2099|0| 2085|0| 1132|0|  273|0| 1947|0| 1406|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   2| 2158|0| 2055|0| 1838|0| 1877|0| 2172|0| 1211|0| 1129|0| 2008|0| 1800|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   3| 1648|0| 2059|0| 2077|0| 1877|0| 2172|0| 1998|0|  657|0| 1943|0| 1964|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   4| 1791|0| 1808|0| 2600|0| 1691|0| 2137|0| 1345|0| 1306|0| 1471|0| 1778|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   5| 1332|0| 1826|0| 1142|0| 1588|0| 2124|0| 1073|0|  977|0|  982|0| 1583|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   6| 2665|0| 1415|0| 2038|0| 1887|0| 2051|0|  912|0| 1541|0| 1440|0| 1727|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   7| 1359|0| 1921|0| 1319|0| 1812|0| 1972|0| 1891|0| 1687|0| 1199|0| 1913|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   8| 1043|0| 2103|0| 1579|0| 1817|0| 1951|0| 1328|0| 1345|0| 1622|0| 1717|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   9|  726|0| 2617|0| 2146|0| 2003|0| 1994|0| 1047|0|  861|0| 1907|0| 1635|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  10| 2466|0| 1977|0| 2392|0| 1846|0| 1375|0| 1159|0| 1349|0| 1687|0| 1972|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  11| 2605|0| 2423|0| 2168|0| 2059|0| 1847|0| 1571|0|  952|0| 1990|0| 1804|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  12| 1846|0| 2712|0| 1652|0| 2094|0| 1601|0| 1670|0| 1108|0| 2016|0| 1804|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  13| 2795|0| 2215|0| 1994|0| 1493|0| 1743|0| 1242|0| 1765|0| 1895|0| 1834|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  14| 2813|0| 2142|0| 1757|0| 1276|0| 1592|0|  732|0| 1717|0| 1808|0| 2077|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  15| 2241|0| 2016|0| 2742|0| 1223|0| 1886|0|  732|0| 1696|0| 1034|0| 2380|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  16| 2967|0| 2237|0| 2530|0| 1003|0| 1592|0| 1877|0| 1731|0| 1264|0| 1683|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  17| 2669|0| 2526|0| 2362|0| 1562|0| 1713|0| 1960|0| 1008|0| 1571|0| 2154|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  18| 2833|0| 2293|0| 2198|0| 1415|0| 1709|0|  684|0| 1108|0| 1739|0| 1519|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  19| 2457|0| 1415|0| 2059|0|  519|0| 1822|0| 1098|0| 1280|0| 1705|0| 2142|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  20| 2682|0| 2073|0| 2289|0| 2077|0| 1319|0| 1713|0| 1977|0| 1812|0| 2081|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  21| 2842|0| 1571|0| 1674|0| 1605|0| 1280|0| 1960|0| 1505|0| 1211|0| 1177|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  22| 2686|0| 1661|0| 1254|0| 2025|0| 1324|0| 1843|0| 1220|0| 2068|0| 2392|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  23| 2228|0| 2310|0| 2025|0| 2107|0| 1264|0| 1865|0| 1488|0| 2038|0| 2439|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  24| 2557|0| 2025|0| 2133|0| 2120|0| 1955|0| 1207|0| 1721|0| 1895|0| 1696|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  25| 2696|0|  736|0| 2115|0| 1929|0| 1475|0| 1385|0| 1355|0| 2280|0| 1583|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  26| 1877|0| 1610|0| 1640|0| 1721|0| 1147|0| 1371|0| 1622|0| 2249|0| 1030|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  27| 1679|0| 1315|0| 2012|0| 1800|0| 1505|0| 1086|0| 1480|0| 1907|0| 2147|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  28| 2665|0| 2366|0| 2392|0| 1203|0| 2099|0| 1419|0| 1125|0| 1566|0| 2445|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  29| 2621|0| 2059|0| 2077|0| 1929|0|  666|0| 1739|0| 1661|0| 1090|0| 2319|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  30| 2752|0|    -|-| 1943|0| 1925|0| 1324|0| 1674|0| 1025|0| 1873|0| 1402|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  31| 2734|0|    -|-| 1739|0|    -|-| 1514|0|    -|-| 2046|0| 1938|0|    -|-|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  | SUM|70532|0|57909|0|62252|0|51582|0|52410|0|41924|0|41715|0|53155|0|55603|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |MEAN| 2275|0| 1997|0| 2008|0| 1719|0| 1691|0| 1397|0| 1346|0| 1715|0| 1853|0|
  +----------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
