   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: TANZANIA

   Station: MUSOMA

   Coordinates:

   Latitude =1DEG30'S

   Longitude =33DEG48'E

   Elevation = 1147

   WMO Identifier: 63733

   Year 1970

   +------------------------------------------------------------------------+
   |   DATE |     AUG | F |  SEP | F |    OCT | F |    NOV | F |    DEC | F |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |      1 |    1540 | 0 |    - | - |   1955 | 0 |   1766 | 0 |   1942 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |      2 |    1561 | 0 |    - | - |   1511 | 0 |   1699 | 0 |   1988 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |      3 |    1561 | 0 |    - | - |   2013 | 0 |   1791 | 0 |   1235 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |      4 |    1486 | 0 |    - | - |   2068 | 0 |   1900 | 0 |   2009 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |      5 |    1549 | 0 |    - | - |   1955 | 0 |   1402 | 0 |   1988 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |      6 |    1561 | 0 |    - | - |   1854 | 0 |   1067 | 0 |   1854 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |      7 |    1549 | 0 |    - | - |   1900 | 0 |   1235 | 0 |   1913 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |      8 |    1561 | 0 |    - | - |   1833 | 0 |   1477 | 0 |   1812 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |      9 |    1457 | 0 |    - | - |   1988 | 0 |   1645 | 0 |   1988 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |     10 |    1189 | 0 |    - | - |   1955 | 0 |   1867 | 0 |   1314 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |     11 |    1239 | 0 |    - | - |   1469 | 0 |   1490 | 0 |   1544 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |     12 |    1440 | 0 |    - | - |   1867 | 0 |   2122 | 0 |   1766 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |     13 |    1406 | 0 |    - | - |   1067 | 0 |   2089 | 0 |   1645 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |     14 |    1394 | 0 |    - | - |   2013 | 0 |   1377 | 0 |    879 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |     15 |    1582 | 0 |    - | - |   1348 | 0 |   1733 | 0 |   1168 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |     16 |    1465 | 0 |    - | - |   1846 | 0 |   2156 | 0 |   1477 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |     17 |    1507 | 0 |    - | - |   1921 | 0 |   1771 | 0 |   2068 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |     18 |    1528 | 0 |    - | - |   1570 | 0 |   2122 | 0 |   1913 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |     19 |    1561 | 0 |    - | - |   1699 | 0 |   1846 | 0 |   2009 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |     20 |    1561 | 0 |    - | - |   1900 | 0 |   2168 | 0 |   2009 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |     21 |    1302 | 0 |    - | - |   1900 | 0 |   2177 | 0 |   1791 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |     22 |    1243 | 0 |    - | - |   1988 | 0 |   1657 | 0 |   1846 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |     23 |    1385 | 0 |    - | - |   2034 | 0 |   2013 | 0 |   2009 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |     24 |    1239 | 0 |    - | - |   1921 | 0 |   1155 | 0 |   2009 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |     25 |    1611 | 0 |    - | - |   1787 | 0 |   2013 | 0 |   1314 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |     26 |    1180 | 0 |    - | - |   1733 | 0 |   1812 | 0 |   1766 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |     27 |    1628 | 0 |    - | - |   1804 | 0 |   1921 | 0 |   1758 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |     28 |    1369 | 0 |    - | - |   1791 | 0 |   1624 | 0 |   1013 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |     29 |    1578 | 0 |    - | - |   1791 | 0 |   1967 | 0 |   1289 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |     30 |    1649 | 0 |    - | - |   2101 | 0 |   2013 | 0 |   1377 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |     31 |    1557 | 0 |    - | - |   1900 | 0 |      - | - |   2009 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |    SUM |   45415 | 0 |    - | - |  56482 | 0 |  53070 | 0 |  52700 | 0 |
   |--------+---------+---+------+---+--------+---+--------+---+--------+---|
   |   MEAN |    1465 | 0 |    - | - |   1822 | 0 |   1769 | 0 |   1700 | 0 |
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
