   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAIRE

   Station: KINDU

   Coordinates:

   Latitude =2DEG57'S

   Longitude =25DEG55'E

   Elevation = 515

   WMO Identifier: 64155

   Year 1964

   +------------------------------------------------------------------------+
   |   DATE|     JAN|F|     FEB|F|     MAR|F|     APR|F|     MAY|F|    JUN|F|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      1|    2252|0|    1059|0|    1163|0|    1423|0|    2168|0|   1678|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      2|    2051|0|     669|0|    2013|0|     916|0|    2428|0|   1339|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      3|    1963|0|    1825|1|    1946|0|    2168|0|    1657|0|   1754|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      4|    1415|0|    2105|1|    2382|0|    1084|0|    1900|0|   1720|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      5|    1494|0|    1984|0|    2122|0|    2005|0|    1381|0|   1645|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      6|    2160|0|    1398|0|    2013|0|    2181|0|    1666|0|   1704|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      7|    1570|0|    2013|0|    1724|0|    2085|0|    2143|0|   1461|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      8|    1762|0|    1306|0|    1724|0|    1486|0|    1791|0|   1415|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |      9|    2097|0|    2093|0|    1549|0|    1050|0|    1214|0|   1348|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     10|    1230|0|    2177|0|    2445|0|    1900|0|    1457|0|   1490|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     11|    2189|0|    2022|0|    1205|0|    1871|0|    2059|0|   1582|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     12|    1946|0|    2105|0|    1800|0|    2198|0|    1955|0|    653|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     13|    1683|1|    2047|0|    1431|1|    1737|0|    1532|0|    761|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     14|    1373|0|    2231|0|    1423|1|    2013|0|    1494|0|   1180|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     15|    2114|0|    1779|0|    2285|0|    2415|0|    1549|0|   1092|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     16|    1503|0|    1590|0|    1879|0|    1745|0|    2034|0|   1762|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     17|    1327|0|    2373|0|    1590|0|    1917|0|    1448|0|   1034|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     18|     167|0|    2407|0|    1590|0|    1511|0|    1825|0|   1247|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     19|    1076|0|    2407|0|    1528|0|    1649|0|    1494|0|   1373|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     20|    2449|0|    2419|0|    2001|0|    2323|0|    2152|0|   1469|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     21|    1716|0|    1582|0|    1771|0|    2076|0|    1708|0|   1628|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     22|    2177|0|    1364|0|     728|0|    1595|0|    1997|0|   1670|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     23|    1745|0|    1762|0|    2143|0|    1318|0|    2177|0|   1611|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     24|    1549|0|    1691|0|    2068|0|    2265|0|    1917|0|   1519|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     25|    2269|0|     820|0|    2193|0|    1390|0|    1519|0|   1783|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     26|    1971|0|    2059|0|    2407|0|    2399|0|    2189|0|   1306|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     27|    1306|0|    2294|0|    1733|0|    2214|0|    2160|0|   1490|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     28|    1364|0|    1356|0|    1963|0|    1390|0|    1632|0|   1214|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     29|    2059|0|    2143|0|    2122|0|    1800|0|    2189|0|   1662|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     30|    1356|0|       -|-|    1955|0|    1595|0|    2227|0|   1791|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     31|    1092|0|       -|-|    2256|0|       -|-|    1578|0|      -|-|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |    SUM|   52421|0|   53070|0|   57133|0|   53700|0|   56637|0|  43380|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |   MEAN|    1691|0|    1830|0|    1843|0|    1790|0|    1827|0|   1446|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
