   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: KENYA

   Station: MOUNT KENYA

   Coordinates:

   Latitude =0DEG04'S

   Longitude =37DEG18'E

   Elevation = 3678

   WMO Identifier: No WMO index

   Year 2007

+------------------------------------------------------------------------------+
|DATE| JAN|F| FEB|F| MAR|F| APR|F| MAY|F| JUN|F|JUL|F|AUG|F| SEP|F|OCT|F| NOV|F|
|----+----+-+----+-+----+-+----+-+----+-+----+-+---+-+---+-+----+-+---+-+----+-|
|   1|2153|0|   -|2|   -|2|2813|0|1901|0|   -|2|  -|-|  -|-|   -|2|  -|-|   -|2|
|----+----+-+----+-+----+-+----+-+----+-+----+-+---+-+---+-+----+-+---+-+----+-|
|   2|1375|0|   -|2|   -|2|2748|0|1631|0|   -|2|  -|-|  -|-|   -|2|  -|-|   -|2|
|----+----+-+----+-+----+-+----+-+----+-+----+-+---+-+---+-+----+-+---+-+----+-|
|   3|1579|0|   -|2|   -|2|1986|0|1554|0|   -|2|  -|-|  -|-|   -|2|  -|-|   -|2|
|----+----+-+----+-+----+-+----+-+----+-+----+-+---+-+---+-+----+-+---+-+----+-|
|   4|1569|0|   -|2|3008|0|2863|0| 632|0|   -|2|  -|-|  -|-|   -|2|  -|-|   -|2|
|----+----+-+----+-+----+-+----+-+----+-+----+-+---+-+---+-+----+-+---+-+----+-|
|   5|2052|0|   -|2|2283|0|   -|2|1173|0|   -|2|  -|-|  -|-|   -|2|  -|-|   -|2|
|----+----+-+----+-+----+-+----+-+----+-+----+-+---+-+---+-+----+-+---+-+----+-|
|   6|2828|0|   -|2|1965|0|   -|2|   -|2|   -|2|  -|-|  -|-|   -|2|  -|-|   -|2|
|----+----+-+----+-+----+-+----+-+----+-+----+-+---+-+---+-+----+-+---+-+----+-|
|   7|2511|0|   -|2|3149|0|   -|2|   -|2|   -|2|  -|-|  -|-|   -|2|  -|-|   -|2|
|----+----+-+----+-+----+-+----+-+----+-+----+-+---+-+---+-+----+-+---+-+----+-|
|   8|2413|0|   -|2|2193|0|   -|2|   -|2|   -|2|  -|-|  -|-|   -|2|  -|-|   -|2|
|----+----+-+----+-+----+-+----+-+----+-+----+-+---+-+---+-+----+-+---+-+----+-|
|   9|2454|0|   -|2|2449|0|   -|2|   -|2|   -|2|  -|-|  -|-|   -|2|  -|-|   -|2|
|----+----+-+----+-+----+-+----+-+----+-+----+-+---+-+---+-+----+-+---+-+----+-|
