   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: LICHINGA

   Coordinates:

   Latitude =13DEG18'S

   Longitude =35DEG17'E

   Elevation = 1364

   WMO Identifier: 67217

   Year 2004

+------------------------------------------------------------------------------------+
|DATE|  JAN|F|FEB|F|  MAR|F|APR|F|MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|OCT|F|  NOV|F|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|   1| 1968|0|  -|-| 1110|0|  -|-|  -|-| 1947|0| 1876|0|    -|2| 1524|0|  -|-| 1712|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|   2|  858|0|  -|-| 1051|0|  -|-|  -|-| 1390|0| 1641|0|    -|2| 1884|0|  -|-| 2181|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|   3| 1382|0|  -|-| 1918|0|  -|-|  -|-|  955|0| 1763|0|    -|2| 1901|0|  -|-| 2386|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|   4| 2307|0|  -|-| 1989|0|  -|-|  -|-| 1658|0| 1976|0|    -|2| 2252|0|  -|-| 1511|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|   5| 1717|0|  -|-| 1838|0|  -|-|  -|-| 1097|0| 1419|0|    -|2| 1126|0|  -|-| 1524|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|   6| 1185|0|  -|-|  909|0|  -|-|  -|-| 1738|0| 1210|0|    -|2| 1796|0|  -|-| 1813|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|   7| 1763|0|  -|-| 1570|0|  -|-|  -|-| 1717|0| 1248|0|    -|2| 1742|0|  -|-| 1645|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|   8| 1398|0|  -|-| 1788|0|  -|-|  -|-| 1562|0| 1671|0| 2119|0| 1398|0|  -|-| 1386|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|   9| 1901|0|  -|-| 2165|0|  -|-|  -|-| 1964|0|  996|0| 2211|0|  921|0|  -|-| 2227|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|  10| 1059|0|  -|-| 2311|0|  -|-|  -|-| 1185|0| 1202|0| 2068|0| 1805|0|  -|-| 2181|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|  11| 1185|0|  -|-| 1926|0|  -|-|  -|-| 1432|0| 1520|0| 1503|0| 1834|0|  -|-| 1736|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|  12| 1520|0|  -|-| 1507|0|  -|-|  -|-| 1306|0| 1750|0| 1449|0| 2202|0|  -|-| 1444|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|  13|  754|0|  -|-| 1105|0|  -|-|  -|-| 1243|0| 1763|0| 1419|0| 1884|0|  -|-| 1767|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|  14| 1470|0|  -|-| 1172|0|  -|-|  -|-| 1084|0| 1876|0| 1520|0| 2357|0|  -|-| 2102|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|  15| 1629|0|  -|-| 1193|0|  -|-|  -|-| 1336|0| 1968|0| 1838|0| 2089|0|  -|-| 1264|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|  16| 1842|0|  -|-| 1959|0|  -|-|  -|-| 1319|0| 2081|0| 2056|0| 2190|0|  -|-| 1478|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|  17| 1507|0|  -|-| 1650|0|  -|-|  -|-| 1951|0| 1185|0| 2261|0| 1951|0|  -|-|  800|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|  18| 1516|0|  -|-| 2085|0|  -|-|  -|-| 1796|0| 1419|0| 2433|0| 1679|0|  -|-| 1918|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|  19|  507|0|  -|-| 1897|0|  -|-|  -|-| 1537|0| 1340|0| 2370|0| 2717|0|  -|-| 2022|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|  20| 1306|0|  -|-| 1834|0|  -|-|  -|-| 1474|0| 1407|0| 1457|0| 2273|0|  -|-| 1679|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|  21| 1516|0|  -|-| 1980|0|  -|-|  -|-| 1507|0| 1327|0| 1838|0| 1666|0|  -|-| 1905|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|  22| 1403|0|  -|-| 1499|0|  -|-|  -|-| 1398|0| 1587|0| 2319|0| 2119|0|  -|-| 2546|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|  23| 1754|0|  -|-| 1562|0|  -|-|  -|-| 1206|0| 1871|0| 2353|0| 2081|0|  -|-| 2525|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|  24|  858|0|  -|-| 1788|0|  -|-|  -|-|  913|0| 1784|0| 2177|0| 2072|0|  -|-| 1499|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|  25| 1168|0|  -|-| 2177|0|  -|-|  -|-|  804|0| 1876|0| 2248|0| 2537|0|  -|-| 1315|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|  26|  800|0|  -|-| 1930|0|  -|-|  -|-| 1532|0| 1901|0| 2252|0| 2437|0|  -|-| 1252|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|  27| 1666|0|  -|-| 1842|0|  -|-|  -|-|  984|0| 2014|0| 2089|0| 2273|0|  -|-|  879|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|  28| 1252|0|  -|-| 2177|0|  -|-|  -|-| 1507|0| 1989|0| 2479|0| 1884|0|  -|-| 1248|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|  29| 1110|0|  -|-| 1708|0|  -|-|  -|-| 1239|0| 1796|0| 1750|0| 1809|0|  -|-| 1047|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|  30| 1411|0|  -|-| 2181|0|  -|-|  -|-| 1168|0| 1871|0|    -|2| 1549|0|  -|-| 1444|0|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|  31| 1315|0|  -|-| 1587|0|  -|-|  -|-|    -|-| 2047|0|    -|2|    -|-|  -|-|    -|-|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
| SUM|43027|5|  -|-|53408|0|  -|-|  -|-|41949|0|51374|0|62295|1|57952|0|  -|-|50436|5|
|----+-----+-+---+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-|
|MEAN| 1388|5|  -|-| 1723|0|  -|-|  -|-| 1398|0| 1657|0| 2010|1| 1932|0|  -|-| 1681|5|
+------------------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
