   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: NAMPULA

   Coordinates:

   Latitude =15DEG06'S

   Longitude =39DEG17'E

   Elevation = 433

   WMO Identifier: 67237

   Year 1981

   +--------------------------------------------------------------------------+
   |DATE| APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F| SEP|F|  OCT|F|  NOV|F|  DEC|F|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-|
   |   1|   -|2|  908|0| 1666|0| 1817|0| 1774|0|   -|2| 2427|0| 2872|0| 1670|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-|
   |   2|   -|2| 1268|0| 2103|0| 1177|0| 2314|0|   -|2| 2656|0| 2777|0| 2077|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-|
   |   3|   -|2| 1535|0| 2180|0| 1765|0| 1869|0|   -|2| 2696|0| 2669|0| 2868|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-|
   |   4|   -|2|  908|0| 2158|0| 1220|0| 1822|0|   -|2| 2652|0| 2959|0| 2890|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-|
   |   5|   -|2| 2405|0| 1960|0| 1891|0| 2158|0|   -|2| 2410|0| 3020|0| 2696|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-|
   |   6|   -|2| 2362|0| 1450|0| 1727|0| 1956|0|   -|2| 1700|0| 2989|0| 1925|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-|
   |   7|   -|2| 2449|0| 1082|0| 1765|0| 1830|0|   -|2| 1155|0| 2963|0| 2600|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-|
   |   8|   -|2| 2194|0| 1428|0| 2016|0| 2375|0|   -|2| 2627|0| 2851|0| 2716|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-|
   |   9|   -|2| 1557|0|  857|0| 1618|0| 2297|0|   -|2| 2813|0| 2998|0| 2150|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-|
   |  10|   -|2| 1873|0| 1432|0| 1098|0| 2267|0|   -|2| 2682|0| 2596|0| 2184|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-|
   |  11|   -|2| 1856|0| 1882|0| 1471|0| 2012|0|   -|2| 1869|0| 2855|0| 1549|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-|
   |  12|   -|2| 1998|0| 2025|0| 2115|0| 1731|0|2215|0| 1852|0| 2038|0| 2168|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-|
   |  13|   -|2| 2336|0| 1298|0| 2042|0| 2029|0|1661|0| 2259|0| 2370|0| 3003|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-|
   |  14|   -|2| 2306|0| 1977|0| 2094|0| 1921|0|2344|0| 2821|0| 2518|0| 2544|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-|
   |  15|   -|2| 1796|0| 2085|0| 1078|0| 2063|0|2384|0| 1527|0| 1929|0| 2206|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-|
   |  16|   -|2| 1796|0| 1865|0| 1237|0| 1618|0|2427|0| 1466|0| 2743|0| 2877|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-|
   |  17|2431|0| 2301|0| 1078|0| 1727|0| 2380|0|2392|0| 2669|0| 2769|0| 2924|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-|
   |  18|2081|0| 2142|0| 1968|0| 1913|0| 2146|0|2609|0| 2752|0| 2908|0| 2405|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-|
   |  19|1553|0| 2120|0| 1778|0| 1774|0| 2172|0|2445|0| 2012|0| 2998|0| 2621|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-|
   |  20|1306|0| 1929|0| 1060|0| 1272|0| 2158|0|2323|0| 2046|0| 2929|0| 3024|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-|
