   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: CHOKWE

   Coordinates:

   Latitude =24DEG31'S

   Longitude =33DEG00'E

   Elevation = 33

   WMO Identifier: No WMO index

   Year 1978

+-----------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F| OCT|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
|   1|  965|0| 2838|0| 1385|0| 1929|0| 1709|0| 1133|0|  943|0| 1047|0| 1709|0| 346|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
|   2|  641|0| 2817|0| 1696|0| 1895|0|  671|0| 1497|0|  666|0| 1371|0| 1951|0| 982|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
|   3| 2206|0| 2803|0| 1774|0|  891|0| 1786|0| 1385|0| 1298|0| 1423|0| 1436|0|2133|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
|   4| 2215|0| 2704|0| 2396|0| 1337|0| 1721|0| 1354|0| 1181|0| 1566|0| 1743|0|2063|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
|   5| 2085|0| 2643|0| 2008|0| 1955|0| 1683|0| 1147|0| 1242|0| 1021|0| 2002|0| 385|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
|   6| 1086|0| 2552|0| 1480|0| 1951|0| 1181|0| 1056|0|  774|0| 1488|0| 1998|0|1203|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
|   7| 1207|0| 2354|0| 2259|0| 1774|0| 1541|0| 1224|0| 1349|0| 1549|0| 1977|0|1168|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
|   8| 2184|0| 1752|0| 2310|0| 1847|0| 1674|0| 1380|0| 1406|0| 1553|0| 1575|0|1484|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
|   9|  619|0| 1869|0| 1410|0| 1998|0| 1535|0| 1215|0| 1341|0|  623|0|  956|0|1822|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
|  10| 2496|0| 2431|0|  666|0| 1731|0| 1345|0| 1333|0|  865|0| 1038|0| 1588|0|2020|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
|  11| 2708|0| 1333|0| 1592|0| 1705|0| 1397|0| 1363|0|  653|0| 1566|0| 2124|0| 580|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
|  12| 1804|0| 2228|0| 2410|0| 1505|0| 1636|0| 1410|0|  726|0| 1541|0| 1731|0| 787|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
|  13|  796|0| 1786|0| 2388|0| 1886|0| 1284|0| 1025|0| 1406|0| 1514|0|  524|0|   -|2|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
|  14| 2072|0| 1060|0| 2319|0| 1977|0|  977|0| 1104|0| 1349|0| 1622|0| 1237|0|   -|2|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
|  15| 2764|0| 2059|0| 1458|0| 1925|0|  619|0| 1306|0| 1289|0| 1618|0| 1727|0|   -|2|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
