   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: TANZANIA

   Station: DAR ES SALAAMARPT

   Coordinates:

   Latitude =6DEG53'S

   Longitude =39DEG12'E

   Elevation = 55

   WMO Identifier: 63894

   Year 1976

  +----------------------------------------------------------------------------+
  |DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   1| 2629|0| 1834|0| 1114|0| 1863|0| 1176|0| 1784|0| 2290|0| 2194|0| 1888|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   2| 3174|0| 2575|0| 2010|0| 1989|0| 1495|0| 1578|0| 2290|0| 2290|0| 1528|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   3| 1637|0| 1888|0| 3102|0| 2449|0| 2307|0| 1269|0| 2650|0| 2968|0| 2135|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   4| 2278|0| 1671|0| 2462|0| 2604|0| 2039|0| 1658|0| 2278|0| 2424|0| 2248|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   5| 2462|0| 1578|0| 1784|0| 1821|0| 1310|0| 2135|0| 2391|0| 2546|0| 2340|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   6| 2843|0| 2269|0| 1486|0| 1976|0|  837|0| 2546|0| 2257|0| 2156|0| 1578|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   7| 2546|0| 2194|0| 1545|0| 1306|0|  816|0| 2403|0| 2039|0| 1691|0| 2186|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   8| 2608|0| 2793|0| 1218|0|  988|0|  649|0| 1897|0| 2010|0| 1587|0| 2215|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   9| 2144|0| 2688|0| 2659|0| 2730|0| 2403|0| 1528|0| 2462|0| 1537|0| 1043|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  10| 1248|0| 2855|0| 1959|0| 1369|0| 2093|0| 2998|0| 2206|0| 1980|0| 2278|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  11| 1001|0| 2772|0| 1918|0| 2504|0| 1269|0| 2504|0|  825|0| 2123|0| 1897|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  12| 2248|0| 2236|0| 2788|0| 1729|0| 1164|0| 2709|0| 2319|0| 1620|0| 1989|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  13| 1867|0| 1846|0| 3249|0| 2315|0| 2114|0| 1352|0| 2194|0| 2525|0| 1947|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  14| 2349|0| 1671|0| 1825|0| 1989|0| 1411|0|  909|0| 1959|0| 1143|0| 1989|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  15| 2659|0| 1658|0| 1528|0| 1093|0| 1105|0| 1784|0| 2173|0|  837|0| 1968|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  16| 2721|0| 2010|0|    -|2|  628|0| 2424|0| 1114|0| 1855|0| 1009|0| 1495|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  17| 2382|0| 2299|0| 1980|0| 2039|0| 1679|0| 1691|0| 2709|0|  858|0| 2010|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  18| 2558|0| 2730|0| 2194|0| 1968|0| 2123|0| 1938|0| 2763|0| 1637|0| 1599|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  19| 2123|0| 2709|0| 2730|0| 1419|0| 1771|0| 1528|0| 2801|0| 1495|0| 2299|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  20| 2834|0| 2453|0| 2688|0| 1327|0| 1926|0| 2039|0| 1792|0| 1277|0| 1867|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  21| 2424|0| 2709|0| 1679|0|  678|0| 2186|0| 1658|0| 1290|0| 1143|0| 1671|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  22| 2814|0| 2474|0| 2403|0| 1327|0| 1834|0| 2093|0| 1114|0| 1310|0| 1453|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  23| 2772|0| 2814|0| 2299|0|  833|0| 1691|0| 2227|0| 1834|0| 2144|0| 1855|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  24| 2688|0| 3123|0|  528|0|  620|0| 1905|0| 2307|0| 2382|0| 2144|0| 1938|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  25| 2299|0| 2629|0| 1093|0| 2315|0| 1629|0| 2680|0| 2248|0| 2001|0| 1691|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  26| 2227|0| 2495|0| 1989|0| 1834|0| 1424|0| 2483|0| 1516|0| 2194|0| 1888|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  27| 2483|0| 1733|0| 1938|0| 1164|0| 1298|0| 2403|0| 2659|0| 2072|0| 1867|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  28| 2558|0| 1834|0| 1608|0| 1834|0| 1989|0| 2412|0| 1989|0| 1938|0| 1444|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  29| 2927|0| 1679|0| 2349|0| 1629|0| 1959|0| 2135|0| 1599|0| 1805|0| 2010|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  30|    -|2|    -|-| 2248|0| 1285|0| 2072|0| 1784|0| 2349|0| 1269|0| 1679|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  31| 2349|0|    -|-| 2700|0|    -|-| 1825|0|    -|-| 2730|0| 1980|0|    -|-|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
