   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ANGOLA

   Station: MALANGE

   Coordinates:

   Latitude =9DEG33'S

   Longitude =16DEG22'E

   Elevation = 1139

   WMO Identifier: 66215

   Year 1968

   +------------------------------------------------------------------------+
   |   DATE|     JUL|F|     AUG|F|     SEP|F|     OCT|F|     NOV|F|    DEC|F|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     18|    1737|0|    1649|0|    2110|0|    1360|0|    1482|0|   2160|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     19|    1632|0|    1988|0|    1536|0|    1624|0|    1398|0|   1624|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     20|    1624|0|    2022|0|    2277|0|    2181|0|    1959|0|   2311|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     21|    1511|0|    1951|0|    2005|0|    2143|0|    2013|0|   2323|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     22|    1431|0|    1741|0|    1465|0|    2252|0|    1201|0|   2152|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     23|    1800|0|    1750|0|    2005|0|    2198|0|    1457|0|   2198|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     24|    1750|0|    1808|0|    1678|0|    2143|0|    1997|0|   1909|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     25|    1800|0|    1457|0|    2110|0|    2085|0|    1959|0|   2650|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     26|    1519|0|    1670|0|    1959|0|    2683|0|    2126|0|   1704|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     27|    1377|0|    1846|0|    2030|0|    1243|0|    1570|0|    598|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     28|    1616|0|    2013|0|    2093|0|    1733|0|    1846|0|   1888|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     29|    1561|0|    1838|0|    2093|0|    2135|0|    1737|0|   2436|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     30|    1163|0|    1775|0|    2206|0|    2198|0|    1590|0|   2587|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     31|    1360|0|    1959|0|       -|-|    2198|0|       -|-|   2595|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |    SUM|   50654|0|   53072|0|   60540|0|   60264|0|   50970|0|  65348|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |   MEAN|    1634|0|    1712|0|    2018|0|    1944|0|    1699|0|   2108|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
