   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ANGOLA

   Station: NOVA LISBOA / CHIANGA

   Coordinates:

   Latitude =12DEG44'S

   Longitude =15DEG50'E

   Elevation = 1700

   WMO Identifier: No WMO index

   Year 1968

   +------------------------------------------------------------------------+
   |   DATE|     JUL|F|     AUG|F|     SEP|F|     OCT|F|     NOV|F|    DEC|F|
   |     12|    1984|0|    2051|0|    2516|0|    1967|1|    1620|0|   2323|1|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     13|    2093|1|    2055|0|    2499|0|    2340|0|    1080|0|   2453|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     14|    2093|1|    1959|0|    2390|0|    1737|0|    1678|0|   1946|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     15|    2135|0|    2055|0|    2156|0|    2281|0|    1946|0|   1088|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     16|    2118|0|    2160|0|    1854|0|    2018|0|    2302|1|   1297|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     17|    2097|0|    2164|0|    2365|0|    2139|0|    1967|1|   1486|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     18|    2038|0|    2198|0|    2369|0|    2181|0|    2068|0|   2009|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     19|    2043|0|    2185|0|    1951|0|    1704|0|    2043|0|   1662|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     20|    1959|0|    2428|0|    2055|0|    2340|0|    2336|0|   2884|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     21|    1842|0|    2202|0|    1607|0|    2273|0|    1540|0|   2051|1|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     22|    1854|0|    2189|0|    1896|0|    1833|0|    1239|0|   1624|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     23|    1992|0|    2072|0|    2126|0|    2403|0|    1590|0|   1431|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     24|    2038|0|    2135|0|    1838|0|    2520|0|    1390|0|   1331|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     25|    2110|0|    2005|0|    1599|0|    1984|0|    2306|0|   2172|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     26|    1930|0|    1771|0|    1490|0|    2013|0|    2009|0|   1946|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     27|    1854|0|    1771|0|    1662|0|    2579|0|    2152|0|   1197|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     28|    1796|0|    2105|0|    1917|0|    1934|0|    2491|0|   1670|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     29|    1917|0|    2076|0|    2407|0|    1549|0|    2185|0|   1590|1|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     30|    1838|0|    1951|0|    2445|0|    2269|0|    1800|0|   1863|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     31|    1842|0|    1955|0|       -|-|    2340|0|       -|-|   2277|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |    SUM|   61194|0|   63302|0|   64050|0|   65906|0|   55020|0|  55521|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |   MEAN|    1974|0|    2042|0|    2135|0|    2126|0|    1834|0|   1791|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
