   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAMBIA

   Station: MFUWE

   Coordinates:

   Latitude =13DEG16'S

   Longitude =31DEG56'E

   Elevation = 570

   WMO Identifier: 67599

   Year 1991

  +----------------------------------------------------------------------------+
  |DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   1| 2582|0| 1798|0|    -|2| 2171|0| 2119|0| 1991|0| 1909|0| 2145|0| 2184|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   2| 1580|0| 2787|0| 2929|1| 2209|0| 2312|1| 2235|0| 2158|0| 1940|0| 2119|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   3|  514|0| 2672|0| 2531|0| 2004|0| 2312|1| 1875|0| 2081|0| 2222|0| 2338|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   4| 1028|0| 2376|0|    -|2| 2209|0| 2119|0| 2402|0| 1580|0| 1875|0| 2312|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   5| 1914|0| 2415|0| 1336|0| 2569|0| 2119|0| 2685|0| 1850|0| 1837|0| 2505|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   6| 2248|0| 2119|0| 2543|0| 2094|0| 2107|0| 1644|0| 2158|0| 2158|0| 2312|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   7| 1297|0| 2055|0| 2171|0| 1760|0| 2042|0| 2107|0| 2107|0| 2184|0| 2274|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   8| 2492|0| 1644|0| 2595|0| 1195|0|  848|0| 1927|0| 1863|0| 2363|0| 2543|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   9| 2646|0| 3224|1| 1850|0| 1387|0| 2145|0| 2351|0| 1965|0| 1850|0| 2492|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  10| 2042|0| 1708|0| 2723|0| 2196|0| 1965|0| 2132|0| 2145|0| 1927|0| 2633|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  11|  770|0| 1490|0| 2646|0| 1002|0| 2351|1| 1426|0| 2184|0| 1991|0| 2620|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  12| 2325|0| 1824|0| 2685|0| 1875|0| 2158|0| 2068|0| 2415|0| 2235|0| 2466|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  13| 1683|0| 2184|0| 2338|0| 2184|0| 1323|0| 2222|0| 1978|0| 2171|0| 2492|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  14| 2993|0| 1439|0| 2749|0| 1721|0| 1811|0| 2042|0|  835|0| 1965|0| 2582|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  15|    -|2| 2171|0|    -|2| 2055|0| 1850|0| 2145|0| 1734|0| 2132|0| 2685|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  16|    -|2| 2209|0| 2980|1| 2646|0| 1965|0| 2158|0| 1670|0| 2261|0| 2518|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  17| 1426|0| 2338|0| 1824|0| 2132|0| 2274|0| 2158|0| 1798|0| 1940|0| 2428|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  18| 2158|0| 2472|0| 1811|0| 2569|0| 2145|0| 2312|0| 1850|0| 2030|0| 2569|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  19| 1220|0| 2466|0| 1978|0| 2119|0| 2184|0| 2286|0| 1914|0| 2222|0| 2697|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  20| 2980|0| 2556|0| 2954|1| 2209|0| 2094|0| 2184|0| 2107|0| 2274|0| 2415|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  21| 2736|0| 2864|0| 2351|0| 2620|0| 2376|1| 2351|0| 1940|0| 2492|0| 1914|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  22| 2248|0| 2710|0| 2595|0| 2646|0| 2119|0| 2184|0| 1644|0| 2184|0| 2184|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  23| 2929|0| 2954|0| 2453|0| 2479|0| 2196|0| 2235|0| 2299|0| 2569|0| 2312|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  24|    -|2| 2569|0|    -|2| 2107|0| 2119|0| 2145|0| 2184|0| 2428|0| 2363|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  25|    -|2| 3481|1| 1901|0| 2505|0| 2094|0| 2042|0| 2081|0| 2428|0| 2184|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  26| 2389|0| 2055|0| 1464|0| 2531|0| 1952|0| 2222|0| 1773|0| 2184|0| 2107|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  27| 2299|0| 3057|0| 1143|0| 2479|0| 2004|0| 2094|0| 1927|0| 2068|0| 2081|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  28| 2283|0| 2864|0| 1400|0| 2505|0| 1747|0| 2145|0| 1747|0| 2363|0| 2261|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  29| 2659|0|    -|-| 2042|0| 2235|0| 1695|0| 2196|0| 1310|0| 2453|0| 1529|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  30| 1960|0|    -|-|    -|2| 2260|0| 1901|0| 2158|0| 2068|0| 2184|0| 1451|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  31| 2055|0|    -|-| 1927|0|    -|-| 2029|0|    -|-| 1914|0| 2376|0|    -|-|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  | SUM|63672|0|66501|0|69057|1|64673|0|62475|0|64122|0|59188|0|67451|0|69570|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |MEAN| 2054|0| 2375|0| 2228|1| 2156|0| 2015|0| 2137|0| 1909|0| 2176|0| 2319|0|
  +----------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
