   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAIRE

   Station: MBANDAKA

   Coordinates:

   Latitude =0DEG03'N

   Longitude =18DEG16'E

   Elevation = 341

   WMO Identifier: 64005

   Year 1985

+--------------------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 1982|0| 1948|0| 1940|0| 1060|0| 2087|0| 1718|0| 1852|0| 1793|0| 1605|0| 1818|0| 1651|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 2028|0| 1772|0| 2204|0| 1613|0| 1550|0| 1764|0| 1802|0| 1596|0|  788|0|  737|0| 1496|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 2099|0| 1764|0| 2015|0| 2003|0| 1131|0| 2078|0|  721|0|  901|0| 1240|0| 2363|0| 2116|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 1730|0| 1337|0| 1010|0| 2124|0| 1466|0| 1563|0| 1249|0| 1739|0| 1131|0| 2271|0| 1990|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 1534|0| 1479|0| 2133|0| 1940|0| 1973|0| 1747|0| 1207|0| 1077|0|  503|0| 1919|0| 1173|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6|  934|0| 1668|0|    -|2| 1902|0| 1764|0| 1366|0| 1060|0|  687|0| 1827|0| 1701|0| 1911|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7| 2087|0| 1793|0| 1747|0|  687|0| 2262|0| 1504|0| 1190|0| 1823|0| 1881|0| 1383|0|    -|2|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   8| 2036|0| 2200|0| 1927|0| 1856|0| 2108|0| 1693|0| 2053|0| 1990|0| 1701|0| 2430|0| 1764|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   9| 1764|0| 1823|0| 1747|0| 1965|0| 1919|0| 1756|0| 1534|0| 1839|0| 2070|0| 1307|0| 1399|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  10| 1802|0| 1756|0| 1584|0| 1957|0| 1634|0| 1802|0| 1818|0| 1814|0| 1735|0| 1182|0| 1932|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  11| 1965|0| 2099|0| 1848|0| 1764|0| 1957|0| 2099|0| 1982|0| 1651|0|    -|2| 1911|0| 1940|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  12| 1257|0| 1609|0| 1328|0| 1274|0| 2036|0| 1512|0| 1802|0| 1831|0| 2124|0|    -|2| 1859|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  13| 1223|0| 1982|0| 1529|0| 2024|0| 1425|0| 1860|0|  536|0| 1739|0| 1320|0| 1567|0| 2690|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  14| 2070|0| 1927|0| 2334|0| 2032|0| 1718|0| 1265|0|  310|0| 1512|0|  553|0| 1399|0| 1563|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
