   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: GURUE

   Coordinates:

   Latitude =15DEG28'S

   Longitude =36DEG59'E

   Elevation = 734

   WMO Identifier: No WMO index

   Year 1974

+-------------------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F| APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|
|----+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 1843|0| 1596|0| 2215|0|1397|0|  502|0| 2012|0| 1086|0| 1873|0| 1968|0|    -|2| 2886|0|
|----+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 1838|0| 2051|0| 1998|0|   -|2|  441|0| 1614|0| 1571|0| 2124|0| 2388|0|    -|2| 1112|0|
|----+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 2184|0| 2475|0| 2388|0|   -|2| 1549|0| 1094|0| 1185|0| 1060|0| 2344|0|    -|2| 2631|0|
|----+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 1575|0| 1389|0| 1822|0|   -|2| 1808|0| 1294|0|  615|0| 1822|0| 2002|0|    -|2| 2518|0|
|----+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 2002|0| 1903|0| 2002|0|   -|2| 2012|0| 1865|0| 1086|0| 1215|0|  653|0| 2038|0| 1761|0|
|----+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 2380|0| 2505|0| 1977|0|   -|2| 1630|0| 2107|0| 1852|0| 1159|0| 1501|0| 2263|0| 1903|0|
|----+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
