   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: LICHINGA

   Coordinates:

   Latitude =13DEG18'S

   Longitude =35DEG17'E

   Elevation = 1364

   WMO Identifier: 67217

   Year 1966

+--------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|JUN|F|JUL|F|  AUG|F|  SEP|F|  OCT|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-|
|   1| 1043|0| 1660|0| 1622|0| 2016|0| 1670|0|  -|-|  -|-| 1120|0| 2167|0| 2180|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-|
|   2| 1288|0| 1314|0| 1937|0| 1786|0| 1249|0|  -|-|  -|-| 2154|0| 1959|0| 2050|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-|
|   3| 1349|0| 2158|0| 1886|0| 2127|0| 1622|0|  -|-|  -|-| 2224|0| 1622|0| 2154|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-|
|   4|  510|0| 1635|0| 1751|0| 2106|0| 2123|0|  -|-|  -|-| 2206|0| 2349|0| 2729|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-|
|   5| 1267|0| 1384|0| 2327|0| 1860|0| 2175|0|  -|-|  -|-| 2050|0| 2357|0| 2677|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-|
|   6| 2210|0| 1795|0| 2175|0| 1842|0| 1977|0|  -|-|  -|-| 2016|0| 1332|0| 2414|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-|
|   7| 1431|0| 2479|0| 1674|0| 2193|0| 1769|0|  -|-|  -|-| 2054|0| 1128|0| 2556|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+---+-+-----+-+-----+-+-----+-|
