   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MADAGASCAR

   Station: ANTSIRANANA

   Coordinates:

   Latitude =12DEG21'S

   Longitude =49DEG18'E

   Elevation = 105

   WMO Identifier: 67009

   Year 1993

+------------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 1880|0| 2150|0| 1810|0| 1820|0| 1170|0| 1330|0| 1590|0| 1730|0| 1960|0| 2050|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 1260|0| 1520|0| 1870|0| 1310|0| 1830|0| 1560|0| 1230|0| 1810|0| 2060|0| 2190|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 1960|0| 1620|0| 1530|0| 1630|0| 1660|0| 1810|0|  910|0| 1510|0| 1950|0| 2210|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 1890|0| 1720|0| 1710|0|  820|0| 1890|0| 1090|0| 1590|0| 1660|0| 1880|0| 2100|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 1350|0| 1720|0| 1910|0| 2170|0| 1710|0| 1170|0| 1410|0| 1190|0| 2000|0| 2110|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 1750|0| 1650|0| 2210|0| 1810|0| 1680|0| 1540|0| 1520|0| 1340|0| 1350|0| 2110|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7| 1810|0|  980|0| 1520|0| 1730|0| 1720|0| 1390|0| 1600|0| 1500|0| 1940|0| 1610|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   8| 1700|0| 1330|0| 1940|0| 2150|0| 1790|0| 1260|0| 1570|0| 1610|0| 2080|0| 2210|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   9| 1980|0| 1200|0| 1550|0| 2140|0| 1660|0|  940|0| 1660|0| 1750|0| 1600|0| 2200|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  10| 1940|0| 1900|0| 1050|0| 2050|0| 1660|0| 1500|0| 1100|0| 1610|0| 1870|0| 2170|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  11| 1730|0| 1320|0| 2170|0| 2400|0| 1360|0| 1010|0| 1330|0| 1350|0| 1940|0| 2250|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  12| 2120|0| 1960|0| 1270|0| 1960|0| 1250|0| 1510|0| 1470|0| 1470|0| 1770|0| 2070|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  13| 1080|0| 2540|0| 1510|0| 1940|0| 1530|0| 1210|0| 1460|0| 1350|0| 2100|0| 2150|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  14| 1900|0| 2070|0| 2070|0| 1790|0| 1390|0| 1540|0| 1240|0| 1330|0| 1820|0| 2360|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  15| 1440|0| 2490|0| 2320|0| 2150|0| 2000|0| 1370|0| 1450|0| 1940|0| 1970|0| 2250|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  16| 1460|0| 2310|0| 2420|0| 1990|0| 1190|0| 1390|0| 1400|0| 1880|0| 2090|0| 2190|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  17| 1800|0| 1350|0| 1840|0| 1990|0|  990|0| 1150|0| 1600|0| 1730|0| 2150|0| 2360|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  18| 1440|0| 1150|0| 1960|0| 1790|0| 1690|0| 1390|0| 1510|0| 1810|0| 2140|0| 2210|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  19| 1090|0|  500|0|  650|0| 1960|0| 1620|0| 1370|0| 1500|0| 1860|0| 2280|0| 2320|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  20| 1110|0| 1850|0| 1700|0| 1750|0| 1820|0| 1480|0| 1540|0| 1910|0| 2200|0| 2380|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  21|  660|0| 1480|0| 1850|0| 1850|0| 1400|0| 1320|0| 1560|0| 1800|0| 2180|0| 2310|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  22| 1830|0| 1010|0| 1870|0| 1150|0| 1580|0| 1400|0| 1340|0| 1360|0| 2170|0| 2190|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  23| 1720|0| 1990|0| 2160|0|  920|0| 1920|0| 1440|0| 1300|0| 1900|0| 1830|0| 2230|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  24| 1160|0| 1500|0| 1980|0| 1570|0| 1430|0| 1310|0| 1660|0| 1910|0| 1630|0| 2310|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  25| 1760|0| 2150|0| 1830|0| 1740|0| 1670|0| 1430|0| 1700|0| 2040|0| 1930|0| 1990|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  26| 2020|0| 1650|0| 1380|0| 1990|0| 1650|0| 1490|0| 1570|0| 1740|0| 2220|0| 2210|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  27| 1260|0| 1580|0| 1530|0| 2020|0| 1930|0| 1550|0|  980|0| 1480|0| 2220|0| 2140|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  28| 1290|0| 1000|0| 2250|0| 1390|0| 1670|0| 1610|0| 1500|0| 1560|0| 2090|0| 2190|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  29| 1590|0|    -|-| 1740|0| 1970|0| 1520|0| 1530|0| 1810|0| 1870|0| 2110|0| 1720|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  30| 1930|0|    -|-| 1040|0| 1730|0| 1920|0| 1150|0| 1550|0| 2050|0| 1700|0| 1410|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  31| 1340|0|    -|-| 1960|0|    -|-| 1670|0|    -|-| 1560|0| 1780|0|    -|-| 1660|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
| SUM|49250|0|45690|0|54600|0|53680|0|49970|0|41240|0|45210|0|51830|0|59230|0|65860|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|MEAN| 1589|0| 1632|0| 1761|0| 1789|0| 1612|0| 1375|0| 1458|0| 1672|0| 1974|0| 2125|0|
+------------------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
