   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: TANZANIA

   Station: ARUSHA

   Coordinates:

   Latitude =3DEG20'S

   Longitude =36DEG37'E

   Elevation = 1387

   WMO Identifier: 63789

   Year 1973

   +------------------------------------------------------------------------+
   |   DATE|     JUL|F|     AUG|F|     SEP|F|     OCT|F|     NOV|F|    DEC|F|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     14|    1218|0|    1528|0|    2319|0|    2483|0|    1788|0|   1830|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     15|    1419|0|    1763|0|    2441|0|    2035|0|    1863|0|   2688|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     16|    1964|0|    1763|0|    2005|0|    2349|0|    2374|0|   2755|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     17|    1013|0|    1340|0|    2047|0|    2060|0|    2374|0|   1926|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     18|    1503|0|    1298|0|    2240|0|    1746|0|    2726|0|   1964|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     19|    2265|0|    2114|0|    1964|0|    2114|0|    2604|0|   1830|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     20|    1842|0|    2332|0|    2349|0|    2713|0|    1696|0|   1938|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     21|    2319|0|    1557|0|    1474|0|    2617|0|    2022|0|   2265|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     22|     971|0|    1938|0|    2525|0|    2508|0|    1696|0|   2726|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     23|     825|0|    2307|0|    2550|0|    2386|0|    1980|0|   2290|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     24|    1654|0|    2114|0|    2416|0|    2374|0|    2240|0|   2223|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     25|    1557|0|    1394|0|    1926|0|    2567|0|    2604|0|   2345|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     26|    1419|0|    2072|0|    2102|0|    2633|0|    2047|0|   2252|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     27|    1775|0|    2169|0|    2349|0|    2495|0|    1805|0|   2035|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     28|    1624|0|    1897|0|    2064|0|    2537|0|    2035|0|   2428|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     29|    1708|0|    2278|0|    1733|0|    2550|0|    1746|0|   2022|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     30|    2022|0|    2571|0|    2441|0|    2495|0|    2072|0|   2646|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     31|    1478|0|    2428|0|       -|-|    2399|0|       -|-|   2319|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |    SUM|   53023|0|   57504|0|   64076|0|   73270|0|   62177|0|  68279|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |   MEAN|    1710|0|    1855|0|    2136|0|    2364|0|    2073|0|   2203|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
