   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: KENYA

   Station: NAIROBI / KENYATTA ARPT

   Coordinates:

   Latitude =1DEG19'S

   Longitude =36DEG55'E

   Elevation = 1624

   WMO Identifier: 63740

   Year 1991

+--------------------------------------------------------------------------------------------+
|DATE|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 2212|0| 2674|0| 2015|0| 1220|0| 1202|0| 1220|0| 1211|0|  484|0| 2182|0| 2345|0| 1635|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 2221|0| 2495|0| 1579|0| 1125|0| 1344|0| 1382|0| 1742|0| 1220|0| 2259|0| 1750|0| 1823|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 2409|0| 2448|0| 1502|0| 1750|0|  963|0| 1134|0| 1956|0| 1750|0| 2354|0| 2071|0| 1938|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 2336|0| 2448|0| 1361|0| 1665|0| 1806|0| 1463|0| 1930|0| 2127|0| 2371|0| 1776|0| 1900|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 2486|0| 2375|0| 1977|0| 1562|0| 1352|0|  916|0| 1164|0| 2071|0| 2371|0| 2212|0| 1844|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 2431|0| 2298|0| 2165|0| 1596|0| 1511|0|  877|0| 1425|0| 2071|0| 1994|0| 2071|0| 1275|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7| 2448|0| 2328|0| 1776|0| 1125|0| 1823|0| 1596|0| 1172|0| 1635|0| 1643|0| 1767|0| 1369|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   8| 2704|0| 2619|0| 2315|0| 1001|0| 1134|0| 1947|0| 1673|0| 2212|0| 1973|0| 2080|0| 1502|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   9| 2503|0| 2118|0| 2259|0| 1267|0| 1767|0| 1759|0| 1690|0| 2088|0| 2067|0| 1814|0| 1729|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  10| 2542|0| 1994|0| 2165|0| 1673|0| 2110|0| 1314|0| 1057|0| 2362|0| 1767|0| 1211|0| 1331|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  11| 2448|0| 1938|0| 2080|0| 1151|0| 1729|0| 1596|0| 1125|0| 2182|0| 1917|0| 1237|0|  954|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  12| 2392|0| 1784|0| 2097|0| 1220|0| 1673|0| 1125|0| 1143|0| 1823|0| 1986|0| 1438|0| 1703|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  13| 2409|0| 1750|0| 1767|0| 1665|0| 1446|0| 1078|0| 1078|0| 1643|0| 2306|0| 1609|0| 2161|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  14| 2602|0| 1712|0| 1712|0| 1570|0| 1956|0| 1284|0|  680|0| 1870|0| 2033|0| 1665|0| 2033|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  15| 2589|0| 2204|0| 1425|0| 1618|0| 1930|0| 1352|0| 1267|0| 2033|0| 1853|0| 1643|0| 1994|0|
