   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: TETE

   Coordinates:

   Latitude =16DEG11'S

   Longitude =33DEG35'E

   Elevation = 154

   WMO Identifier: 67261

   Year 1985

   +--------------------------------------------------------------------------+
   |DATE| APR|F| MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
   |----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  29|2052|0|1838|0| 1281|0| 2056|0| 2190|0| 2646|0| 2881|0| 2998|0| 2751|0|
   |----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  30|2248|0|1738|0| 1357|0| 2006|0| 1826|0| 2433|0| 1712|0| 3069|0| 2278|0|
   |----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  31|   -|-|1708|0|    -|-| 2119|0| 1264|0|    -|-| 1960|0|    -|-| 2998|0|
   |----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   | SUM|   -|2|   -|2|46562|0|51835|0|53237|0|68017|0|68335|0|75565|0|66390|0|
   |----+----+-+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |MEAN|   -|2|   -|2| 1552|0| 1672|0| 1717|0| 2267|0| 2204|0| 2519|0| 2142|0|
   +--------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
