   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: BEIRA

   Coordinates:

   Latitude =19DEG50'S

   Longitude =34DEG51'E

   Elevation = 7

   WMO Identifier: 67297

   Year 2007

+------------------------------------------------------------------------------+
|DATE|  JAN|F|FEB|F|MAR|F|APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|
|----+-----+-+---+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1|  833|0|  -|-|  -|-|  -|-| 1855|0|  653|0| 1528|0| 1624|0| 2072|0| 2428|0|
|----+-----+-+---+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2|  218|0|  -|-|  -|-|  -|-| 1767|0|  737|0|  126|0| 1733|0| 1645|0| 2227|0|
|----+-----+-+---+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3|  645|0|  -|-|  -|-|  -|-| 1704|0|  942|0| 1260|0| 1645|0| 2119|0| 2035|0|
|----+-----+-+---+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4|  565|0|  -|-|  -|-|  -|-| 1700|0| 1034|0| 1491|0| 1587|0| 1809|0| 1884|0|
|----+-----+-+---+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 1327|0|  -|-|  -|-|  -|-| 1738|0|  590|0| 1231|0|  289|0| 2273|0| 2085|0|
|----+-----+-+---+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 2085|0|  -|-|  -|-|  -|-| 1712|0| 1227|0| 1511|0| 1599|0| 2156|0| 2177|0|
|----+-----+-+---+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7| 2181|0|  -|-|  -|-|  -|-| 1043|0| 1231|0| 1528|0| 1666|0| 1972|0| 2081|0|
|----+-----+-+---+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   8| 1796|0|  -|-|  -|-|  -|-| 1055|0| 1235|0| 1478|0| 1482|0| 2052|0| 2336|0|
|----+-----+-+---+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   9| 2160|0|  -|-|  -|-|  -|-| 1704|0|  976|0| 1357|0| 1566|0| 2156|0| 2081|0|
|----+-----+-+---+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  10| 1470|0|  -|-|  -|-|  -|-| 1160|0| 1218|0| 1357|0|  816|0| 2181|0| 2223|0|
|----+-----+-+---+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  11| 2332|0|  -|-|  -|-|  -|-| 1696|0| 1277|0| 1507|0| 1800|0| 2139|0|  695|0|
