   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAIRE

   Station: KANANGA

   Coordinates:

   Latitude =5DEG53'S

   Longitude =22DEG25'E

   Elevation = 675

   WMO Identifier: 64235

   Year 1985

 +-----------------------------------------------------------------------------+
 |DATE| MAR|F|  APR|F| MAY|F| JUN|F|JUL|F|AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |   1|   -|2| 1198|0|2045|0|   -|2|  -|-|  -|-|  838|0| 1622|0| 1697|0| 1512|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |   2|   -|2| 1781|0|   -|2|   -|2|  -|-|  -|-|  859|0| 1454|0|    -|2| 1563|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |   3|   -|2| 2057|0| 960|0|   -|2|  -|-|  -|-| 1546|0| 1672|0| 1739|0| 1676|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |   4|   -|2|  821|0|1571|0|   -|2|  -|-|  -|-| 1144|0| 2011|0| 1927|0| 1688|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |   5|   -|2| 2112|0| 762|0|1429|0|  -|-|  -|-| 1605|0| 2237|0| 1978|0| 2162|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |   6|   -|2| 1936|0|   -|2|1844|0|  -|-|  -|-| 1726|0| 2011|0| 1131|0| 1198|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |   7|   -|2|  641|0|1869|0|1772|0|  -|-|  -|-| 1877|0| 1860|0| 2082|0| 1978|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |   8|   -|2| 1471|0|   -|2|1693|0|  -|-|  -|-| 2112|0| 1978|0| 2501|0| 1056|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |   9|   -|2| 1806|0|   -|2|   -|2|  -|-|  -|-| 1672|0| 1869|0| 1617|0| 2145|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |  10|   -|2| 1131|0| 771|0|1743|0|  -|-|  -|-| 1760|0| 1064|0| 1173|0| 1781|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |  11|   -|2|  976|0|   -|2|1952|0|  -|-|  -|-| 1383|0| 1282|0| 2103|0| 2154|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |  12|   -|2| 1529|0|1718|0|   -|2|  -|-|  -|-| 2149|0|  859|0| 2221|0| 2221|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |  13| 762|0|  854|0|2094|0|   -|2|  -|-|  -|-|    -|2| 1688|0| 1291|0| 1571|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |  14| 771|0| 1609|0|   -|2|1559|0|  -|-|  -|-|    -|2| 1521|0| 2300|0| 1986|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |  15|1873|0| 1789|0|   -|2|   -|2|  -|-|  -|-|    -|2| 1768|0| 1781|0|  880|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |  16|1554|0| 1521|0|1353|0|   -|2|  -|-|  -|-| 1978|0| 1860|0| 2154|0| 2170|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |  17|1978|0| 2275|0|   -|2|   -|2|  -|-|  -|-| 2032|0| 1332|0| 1089|0| 2380|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |  18|1140|0| 1714|0|   -|2|1609|0|  -|-|  -|-| 2049|0| 1986|0| 1345|0| 1764|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |  19|1081|0| 1823|0|   -|2|1952|0|  -|-|  -|-|    -|2| 1701|0| 2003|0| 1911|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |  20|1969|0| 1697|0|   -|2|1823|0|  -|-|  -|-| 1307|0| 1316|0| 1697|0| 1471|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |  21|1739|0| 1395|0|   -|2|   -|2|  -|-|  -|-| 1877|0| 1622|0| 2179|0| 1944|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |  22|1064|0| 1529|0|1684|0|   -|2|  -|-|  -|-| 1785|0| 1735|0| 2074|0| 2388|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |  23|1328|0| 1856|0|   -|2|1663|0|  -|-|  -|-| 1454|0| 1425|0|  436|0| 1291|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |  24|2296|0| 2091|0|   -|2|   -|2|  -|-|  -|-|    -|2| 1324|0| 1651|0|  658|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |  25|1123|0| 2204|0|1969|0|   -|2|  -|-|  -|-| 2032|0| 1994|0|  947|0| 1756|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |  26|1676|0| 1944|0|   -|2|1789|0|  -|-|  -|-|  922|0|    -|2| 1881|0| 2049|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |  27| 779|0| 1249|0|   -|2|   -|2|  -|-|  -|-|  993|0| 2204|0| 2388|0| 2309|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |  28| 782|0| 1320|0|   -|2|   -|2|  -|-|  -|-|  909|0| 1223|0| 2275|0| 2317|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |  29|1722|0|    -|2|   -|2|   -|2|  -|-|  -|-| 1232|0| 1986|0| 2388|0| 2137|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |  30|1814|0|    -|2|   -|2|   -|2|  -|-|  -|-| 1596|0| 1844|0| 1864|0|  737|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |  31|1873|0|    -|-|   -|2|   -|-|  -|-|  -|-|    -|-| 1374|0|    -|-| 1412|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 | SUM|   -|2|47495|0|   -|2|   -|2|  -|-|  -|-|46604|1|51483|0|53702|0|54265|0|
 |----+----+-+-----+-+----+-+----+-+---+-+---+-+-----+-+-----+-+-----+-+-----+-|
 |MEAN|   -|2| 1583|0|   -|2|   -|2|  -|-|  -|-| 1553|1| 1661|0| 1790|0| 1750|0|
 +-----------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
