   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: TANZANIA

   Station: MOROGORO

   Coordinates:

   Latitude =6DEG50'S

   Longitude =37DEG39'E

   Elevation = 526

   WMO Identifier: 63866

   Year 1972

+----------------------------------------------------------------------------------+
|DATE|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-|
|   1| 1331|0| 2093|0| 1650|0| 1143|0| 1181|0|  -|-| 1712|0| 1562|0| 1746|0| 1570|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-|
|   2| 1403|0| 1859|0| 1658|0| 1449|0| 1030|0|  -|-| 1805|0| 1047|0|  858|0| 2093|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-|
|   3| 1043|0| 1746|0| 1658|0| 1285|0| 1181|0|  -|-| 1859|0| 1352|0| 1440|0| 1964|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-|
|   4| 1897|0| 1666|0| 1310|0| 1189|0| 1658|0|  -|-| 1796|0|  795|0| 1457|0| 2127|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-|
|   5| 1679|0| 1264|0| 1151|0| 1005|0| 1440|0|  -|-|    -|2| 1834|0| 1223|0| 1675|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-|
|   6| 1679|0| 1327|0| 1440|0| 1206|0|  917|0|  -|-| 1013|0| 1909|0| 1570|0| 1545|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-|
|   7| 2093|0| 1528|0| 1491|0| 1264|0| 1294|0|  -|-| 1294|0| 1491|0| 1633|0| 1239|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-|
|   8| 1206|0| 1076|0| 1223|0| 1231|0| 1294|0|  -|-| 1675|0| 1616|0| 2005|0| 1746|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-|
|   9| 2144|0| 1361|0| 1038|0| 1570|0| 1424|0|  -|-| 1390|0| 1562|0| 1834|0| 1197|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-|
|  10| 1051|0| 1264|0| 1231|0| 1013|0| 1528|0|  -|-| 1700|0| 1143|0| 1424|0| 1302|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-|
|  11| 1537|0| 1319|0| 1022|0| 1206|0|  929|0|  -|-| 1553|0| 1616|0| 1407|0| 1503|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-|
|  12| 1679|0| 1005|0| 1369|0| 1273|0| 1511|0|  -|-|    -|2| 1997|0| 1223|0| 1738|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-|
|  13| 2031|0| 1884|0| 1181|0| 1306|0|  745|0|  -|-| 1465|0| 1834|0| 1181|0| 1595|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-|
|  14| 1968|0| 1181|0|  754|0| 1616|0| 1005|0|  -|-| 1608|0| 1918|0| 1022|0| 1700|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-|
|  15| 1989|0| 1068|0| 1231|0| 1256|0| 1449|0|  -|-| 1264|0| 1110|0| 1424|0| 1746|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-|
|  16| 2299|0|  892|0| 1231|0| 1344|0| 1553|0|  -|-| 1440|0| 1424|0| 1763|0| 2031|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-|
|  17| 1989|0| 1047|0| 1214|0| 1135|0| 1126|0|  -|-| 1754|0| 1721|0| 1938|0| 1788|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-|
|  18| 2403|0| 1110|0| 1093|0|  988|0| 1294|0|  -|-| 1972|0| 1352|0| 1641|0| 1851|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-|
|  19|  909|0| 1310|0| 1474|0| 1223|0| 1135|0|  -|-| 1189|0| 1683|0| 1126|0|  980|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-|
|  20|  649|0| 1181|0| 1231|0| 1126|0| 1294|0|  -|-| 1553|0| 1938|0| 1834|0| 1964|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-|
|  21| 1022|0| 1319|0| 1231|0|  942|0| 1001|0|  -|-| 1805|0| 1964|0| 1528|0| 1608|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-+-----+-|
|  22|  938|0| 1482|0| 1022|0| 1151|0| 1415|0|  -|-| 1947|0| 1310|0| 1834|0| 1926|0|
