   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MADAGASCAR

   Station: ANTANANARIVO

   Coordinates:

   Latitude =18DEG54'S

   Longitude =47DEG32'E

   Elevation = 1310

   WMO Identifier: No WMO index

   Year 1972

   +------------------------------------------------------------------------+
   | DATE|   JAN|F|   FEB|F|   MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    1|  2382|0|  1775|0|  2386|0| 1842|0| 1813|0| 1202|0| 1461|0| 1733|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    2|  2546|0|  1440|0|  1189|0| 1683|0| 1612|0| 1394|0| 1541|0| 1746|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    3|  2445|0|  1344|0|  1675|0| 1959|0| 1779|0| 1637|0| 1160|0| 1507|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    4|  2772|0|     -|2|  2089|0| 2026|0| 1712|0| 1708|0| 1076|0| 1566|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    5|  2135|0|  1151|0|  2052|0| 2035|0| 1331|0| 1717|0| 1105|0| 1788|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    6|  2357|0|  1524|0|  1482|0| 1859|0|  980|0| 1671|0| 1260|0| 1650|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    7|  2617|0|  1888|0|   770|0| 1658|0| 1796|0| 1616|0| 1457|0| 1842|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    8|  2529|0|  1918|0|  1302|0| 1775|0| 1712|0| 1595|0| 1704|0| 1599|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    9|  2738|0|  1708|0|   498|0| 2127|0|  829|0| 1566|0| 1176|0| 1666|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   10|  2252|0|  2646|0|   607|0| 1964|0| 1545|0| 1666|0| 1319|0| 1679|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   11|  1980|0|  2575|0|  1520|0| 2014|0| 1453|0| 1650|0| 1486|0| 1608|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   12|  1650|0|  1968|0|  1206|0| 1980|0| 1612|0| 1352|0| 1587|0| 1461|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   13|  1871|0|  2089|0|     -|2| 1352|0| 1604|0| 1097|0| 1578|0| 1323|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   14|  2005|0|     -|2|  1888|0| 2114|0| 1428|0| 1306|0| 1486|0| 1206|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   15|  2098|0|  1440|0|  1938|0| 1859|0| 1662|0| 1189|0| 1210|0| 1750|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   16|  2864|0|  1930|0|  2290|0| 2026|0|    -|2| 1570|0| 1101|0| 1943|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   17|  2433|0|  2018|0|  2219|0| 1913|0| 1386|0| 1357|0| 1164|0| 1846|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   18|  2550|0|  1930|0|  1666|0| 1557|0| 1465|0|    -|2| 1189|0| 1746|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   19|  2361|0|   934|0|  1947|0| 1369|0| 1562|0|    -|2| 1645|0| 1800|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   20|  1855|0|  2173|0|  1851|0| 1465|0| 1235|0|    -|2|  913|0| 1834|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   21|  2060|0|  1390|0|  1327|0| 1587|0| 1176|0|    -|2| 1331|0| 1993|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   22|  2558|0|  2265|0|  1884|0| 1892|0| 1043|0| 1491|0| 1557|0| 1733|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   23|  2772|0|  1993|0|  1557|0| 1918|0| 1428|0| 1336|0| 1336|0| 1637|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   24|  2428|0|  2152|0|  2106|0| 1792|0| 1202|0| 1541|0| 1470|0| 1972|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   25|  2152|0|  1993|0|  1733|0| 1671|0| 1059|0| 1248|0| 1252|0| 1964|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   26|  1729|0|  2466|0|  2219|0| 1842|0| 1277|0|  955|0| 1143|0| 1964|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   27|  1867|0|  2416|0|  2026|0| 1520|0| 1666|0| 1193|0| 1524|0| 1922|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   28|  2102|0|  2370|0|  2098|0| 1738|0| 1553|0| 1063|0| 1595|0| 1796|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   29|  1599|0|  2508|0|  1855|0| 1859|0| 1449|0| 1394|0| 1076|0| 2014|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   30|  1788|0|     -|-|  2156|0| 1754|0| 1030|0| 1269|0| 1608|0| 1997|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   31|  2039|0|     -|-|  1771|0|    -|-| 1507|0|    -|-| 1704|0| 1784|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  SUM| 69534|0| 55856|0| 53017|0|54150|0|44336|0|42442|0|42214|0|54069|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   | MEAN|  2243|0|  1926|0|  1710|0| 1805|0| 1430|0| 1415|0| 1362|0| 1744|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
