   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: TANZANIA

   Station: IRINGA

   Coordinates:

   Latitude =7DEG40'S

   Longitude =35DEG45'E

   Elevation = 1426

   WMO Identifier: 63887

   Year 1964

   +------------------------------------------------------------------------+
   |   DATE|     JAN|F|     FEB|F|     MAR|F|     APR|F|     MAY|F|    JUN|F|
   |     24|    2821|0|    1360|0|       -|2|    2034|0|    2231|0|   2863|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     25|    2934|0|    2512|0|    1653|0|    1624|0|    2821|0|   2851|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     26|    3144|0|    1021|0|    2482|0|    1712|0|    2541|0|   3018|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     27|    1498|0|    2964|0|    1582|0|    1611|0|    2625|0|   2934|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     28|    2244|0|    2231|0|    1808|0|    1402|0|    2147|0|   2721|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     29|    1611|0|    2428|0|    2105|0|    1272|0|    2612|0|      -|2|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     30|    2696|0|       -|-|    1992|0|    1821|0|    2327|0|   3031|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     31|    2767|0|       -|-|    1892|0|       -|-|    2047|0|      -|-|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |    SUM|   68510|0|   61915|0|   63953|0|   58830|0|   68386|0|  79920|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |   MEAN|    2210|0|    2135|0|    2063|0|    1961|0|    2206|0|   2664|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
