   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ANGOLA

   Station: LUANDA

   Coordinates:

   Latitude =8DEG51'S

   Longitude =13DEG14'E

   Elevation = 74

   WMO Identifier: 66160

   Year 1986

+---------------------------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F| NOV|F|  DEC|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-|
|   1| 2123|0| 2048|0| 1724|0| 2274|0| 2300|0| 1706|0| 1334|0| 1173|0| 1905|0| 1633|0|   -|2|    -|2|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-|
|   2| 1887|0| 2236|0| 1964|0|  675|0| 1896|0| 1530|0| 1093|0| 1519|0| 1890|0| 1568|0|1690|0|    -|2|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-|
|   3| 1756|0|  934|0| 1795|0| 2324|0| 2242|0| 1943|0| 1105|0| 1575|0| 1819|0| 2109|0|2512|0|    -|2|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-|
|   4| 1331|0| 1452|0| 1073|0| 2006|0| 2135|0| 1897|0|  848|0|  858|0| 1585|0| 1532|0|2456|0|    -|2|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-|
|   5| 1751|0| 1634|0| 2308|0| 2150|0| 2217|0| 1952|0| 1599|0|  704|0| 1661|0| 1854|0|2579|0| 2156|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-|
|   6| 2019|0|  540|0|  691|0| 1567|0| 1805|0| 1979|0| 1390|0| 1142|0| 1703|0| 1636|0|   -|2| 2441|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-|
|   7| 2250|0| 1861|0| 2037|0| 1367|0| 2071|0| 1930|0| 1686|0| 1848|0| 1933|0| 1747|0|1639|0| 2789|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-|
|   8| 2316|0| 1878|0| 2433|0| 2257|0| 2042|0| 1782|0|  808|0|  518|0| 1715|0| 2399|0|2567|0| 2573|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-|
|   9| 2291|0| 2499|0| 2204|0| 2445|0| 1959|0| 1658|0| 1037|0| 1664|0| 1290|0| 2238|0|2451|0| 2266|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-|
|  10| 2413|0|    -|2| 1451|0| 2534|0| 1918|0| 1813|0| 1662|0| 1603|0|  997|0| 2225|0|1938|0| 1285|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-|
|  11| 2556|0| 2557|0| 2164|0| 2365|0| 2182|0| 1864|0| 1558|0| 1413|0| 1069|0| 1387|0|1899|0| 2400|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-|
|  12|    -|2| 2656|0| 2283|0| 2151|0| 2034|0| 1759|0| 1416|0| 1240|0| 1443|0| 1419|0|1562|0|    -|2|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-|
|  13| 2537|0| 2515|0| 1727|0| 1760|0| 1694|0| 1803|0| 1389|0|  935|0| 1300|0| 2393|0|2195|0| 2378|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-|
|  14| 2280|0| 2352|0| 2086|0| 1726|0| 1784|0| 1453|0| 1376|0| 1112|0| 1531|0| 2566|0|2193|0| 2775|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-|
|  15| 2236|0| 2419|0| 2474|0|  441|0| 1394|0| 1658|0| 1516|0| 1340|0| 1392|0| 2644|0|2485|0| 1458|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-|
|  16| 2006|0|  378|0| 2097|0| 1711|0| 1740|0| 1724|0| 1612|0| 1381|0| 1716|0| 2183|0|1404|0| 1975|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-|
|  17| 1784|0| 2616|0| 2047|0| 2328|0| 1903|0| 1627|0|  531|0|  800|0| 1699|0| 2377|0| 650|0| 1761|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-|
|  18| 1646|0| 2459|0| 1474|0| 2170|0| 1826|0| 1674|0| 1563|0|  702|0| 1649|0| 2557|0|2210|0| 2130|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-|
