   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: KENYA

   Station: MOUNT KENYA

   Coordinates:

   Latitude =0DEG04'S

   Longitude =37DEG18'E

   Elevation = 3678

   WMO Identifier: No WMO index

   Year 2005

   +---------------------------------------------------------------------------+
   |DATE| MAR|F| APR|F| MAY|F| JUN|F| JUL|F| AUG|F| SEP|F| OCT|F|  NOV|F| DEC|F|
   |----+----+-+----+-+----+-+----+-+----+-+----+-+----+-+----+-+-----+-+----+-|
   |   1|   -|2|   -|2|   -|2|2761|0|1549|0|   -|2|   -|2|1156|0|  856|0| 793|0|
   |----+----+-+----+-+----+-+----+-+----+-+----+-+----+-+----+-+-----+-+----+-|
   |   2|   -|2|   -|2|   -|2|2764|0|1592|0|   -|2|   -|2|1796|0| 1084|0|   -|2|
   |----+----+-+----+-+----+-+----+-+----+-+----+-+----+-+----+-+-----+-+----+-|
   |   3|   -|2|   -|2|   -|2|   -|2|2035|0|   -|2|   -|2|1785|0|  864|1|1042|0|
   |----+----+-+----+-+----+-+----+-+----+-+----+-+----+-+----+-+-----+-+----+-|
   |   4|   -|2|   -|2|   -|2|2710|0|   -|2|   -|2|   -|2|1544|0|    -|2| 828|0|
   |----+----+-+----+-+----+-+----+-+----+-+----+-+----+-+----+-+-----+-+----+-|
   |   5|2694|0|   -|2|   -|2|2602|0|   -|2|   -|2|   -|2|1041|0|  886|0| 798|0|
   |----+----+-+----+-+----+-+----+-+----+-+----+-+----+-+----+-+-----+-+----+-|
   |   6|   -|2|1567|0|   -|2|1790|0|   -|2|   -|2|   -|2|1511|0| 2265|0|1466|0|
   |----+----+-+----+-+----+-+----+-+----+-+----+-+----+-+----+-+-----+-+----+-|
   |   7|2284|0|2255|0|   -|2|   -|2|   -|2|   -|2|   -|2|2068|0| 1565|0|2264|0|
   |----+----+-+----+-+----+-+----+-+----+-+----+-+----+-+----+-+-----+-+----+-|
   |   8|2176|0| 914|0|   -|2|   -|2|   -|2|   -|2|   -|2|1846|0| 2675|0|2028|0|
   |----+----+-+----+-+----+-+----+-+----+-+----+-+----+-+----+-+-----+-+----+-|
   |   9|1870|0|1341|0|   -|2|   -|2|   -|2|   -|2|   -|2|1626|0| 2030|0|1755|0|
   |----+----+-+----+-+----+-+----+-+----+-+----+-+----+-+----+-+-----+-+----+-|
   |  10|2574|0|1803|0|   -|2|   -|2|   -|2|   -|2|   -|2|1345|0|    -|2|   -|2|
   |----+----+-+----+-+----+-+----+-+----+-+----+-+----+-+----+-+-----+-+----+-|
   |  11|2809|0|   -|2|   -|2|   -|2|   -|2|   -|2|   -|2|   -|2| 1075|0|   -|2|
   |----+----+-+----+-+----+-+----+-+----+-+----+-+----+-+----+-+-----+-+----+-|
   |  12|1664|0|   -|2|   -|2|   -|2|   -|2|   -|2|   -|2|   -|2| 1175|0|1968|0|
   |----+----+-+----+-+----+-+----+-+----+-+----+-+----+-+----+-+-----+-+----+-|
