   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: TANZANIA

   Station: KIGOMA

   Coordinates:

   Latitude =4DEG53'S

   Longitude =29DEG38'E

   Elevation = 882

   WMO Identifier: 63801

   Year 1972

  +----------------------------------------------------------------------------+
  |DATE|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   1|  825|0| 1771|0| 1239|0| 1620|0| 1537|0| 1687|0| 1867|0| 2022|0| 1738|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   2| 1784|0| 1202|0| 1269|0| 1717|0| 1612|0| 1754|0| 1838|0| 1943|0| 1114|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   3| 1725|0| 1821|0| 1725|0| 1671|0| 1763|0| 1700|0| 2043|0| 1746|0| 1495|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   4| 1934|0| 1746|0| 1637|0| 1704|0| 1738|0| 1805|0| 1985|0| 1704|0| 1172|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   5| 1972|0| 1612|0| 1591|0| 1650|0| 1708|0|  842|0| 1147|0| 1143|0| 1696|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   6| 1859|0| 1708|0| 1135|0| 1687|0| 1604|0| 1223|0| 1943|0|  925|0| 1880|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   7| 1650|0| 1658|0| 1570|0| 1612|0| 1830|0| 1654|0| 1775|0| 1001|0| 1227|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   8|  963|0| 1704|0| 1641|0| 1805|0| 1507|0| 1901|0| 1859|0|  791|0| 2001|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |   9| 1239|0| 1746|0| 1821|0| 1905|0| 1629|0| 1624|0| 2135|0| 1076|0| 1650|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  10| 1687|0| 1905|0| 1687|0| 1746|0| 1641|0| 1834|0| 2001|0| 1390|0| 1524|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  11| 1076|0| 1105|0| 1650|0| 1754|0| 1679|0| 1855|0| 2060|0| 1227|0| 1704|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
  |  12| 1629|0| 1294|0| 1591|0| 1733|0| 1771|0| 1880|0| 2031|0|  992|0| 1315|0|
  |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
