   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: KENYA

   Station: NAROK

   Coordinates:

   Latitude =1DEG08'S

   Longitude =35DEG50'E

   Elevation = 1890

   WMO Identifier: 63737

   Year 1976

   +------------------------------------------------------------------------+
   |   DATE|     JAN|F|     FEB|F|     MAR|F|     APR|F|     MAY|F|    JUN|F|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     27|    2812|0|    3055|0|    2555|0|    1806|0|    1943|0|   2444|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     28|    3154|0|    3170|0|    2670|0|    1904|0|    2268|0|      -|2|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     29|    3068|0|    2734|0|    2708|0|    2696|0|    2302|0|      -|2|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     30|    2991|0|       -|-|    2901|0|    3029|0|    2033|0|      -|2|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |     31|    3080|0|       -|-|    2978|0|       -|-|    2289|0|      -|-|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |    SUM|   88025|0|   74074|0|   82624|0|   69891|0|   68748|0|  63117|0|
   |-------+--------+-+--------+-+--------+-+--------+-+--------+-+-------+-|
   |   MEAN|    2840|0|    2554|0|    2665|0|    2330|0|    2218|0|   2104|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
