   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZIMBABWE

   Station: HARARE / BELVEDERE

   Coordinates:

   Latitude =17DEG50'S

   Longitude =31DEG01'E

   Elevation = 1472

   WMO Identifier: 67774

   Year 1985

+-----------------------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|MAY|F| JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F| NOV|F| DEC|F|
|----+-----+-+-----+-+-----+-+-----+-+---+-+----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|   1| 3200|1| 1825|0| 2805|0| 2782|0|  -|-|   -|2| 1234|0| 2155|0| 2168|0| 2632|0|   -|2|1326|0|
|----+-----+-+-----+-+-----+-+-----+-+---+-+----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|   2| 3100|1| 2352|0| 2830|0| 2273|0|  -|-|   -|2| 1678|0| 2145|0| 1818|0| 2543|0|   -|2|1755|0|
|----+-----+-+-----+-+-----+-+-----+-+---+-+----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|   3| 2500|1| 2270|0| 2753|0| 2398|0|  -|-|   -|2| 1736|0| 2148|0| 1704|0| 2113|0|   -|2|1481|0|
|----+-----+-+-----+-+-----+-+-----+-+---+-+----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|   4| 2250|1| 2521|0| 2534|0| 2421|0|  -|-|   -|2| 1672|0| 2104|0| 1771|0| 2393|0|   -|2|1613|0|
|----+-----+-+-----+-+-----+-+-----+-+---+-+----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|   5| 2250|1| 1702|0| 2303|0| 2304|0|  -|-|   -|2|  566|0| 2097|0| 2142|0| 2663|0|   -|2|1605|0|
|----+-----+-+-----+-+-----+-+-----+-+---+-+----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|   6| 2200|1| 1647|0| 2492|0| 2516|0|  -|-|   -|2| 1246|0| 2082|0| 1129|0| 2531|0|   -|2|1964|0|
|----+-----+-+-----+-+-----+-+-----+-+---+-+----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|   7| 2100|1| 2171|0| 2990|0| 2405|0|  -|-|   -|2| 1445|0| 2103|0| 2193|0| 2598|0|   -|2|   -|2|
|----+-----+-+-----+-+-----+-+-----+-+---+-+----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|   8| 1800|1| 2070|0| 2769|0| 2108|0|  -|-|   -|2| 1736|0| 2153|0| 1552|0| 2705|0|   -|2|2254|0|
|----+-----+-+-----+-+-----+-+-----+-+---+-+----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|   9| 1402|0| 1916|0| 2472|0| 1512|0|  -|-|   -|2| 1332|0| 2131|0| 1787|0| 2388|0|   -|2|   -|2|
|----+-----+-+-----+-+-----+-+-----+-+---+-+----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  10| 1648|0| 2235|0| 2218|0| 2278|0|  -|-|   -|2| 1908|0| 2193|0| 2144|0| 1177|0|   -|2|   -|2|
|----+-----+-+-----+-+-----+-+-----+-+---+-+----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  11| 1844|0| 2252|0| 2102|0| 2337|0|  -|-|   -|2| 1895|0| 2267|0| 2241|0| 1690|0|   -|2|   -|2|
|----+-----+-+-----+-+-----+-+-----+-+---+-+----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  12| 1666|0| 1589|0| 2357|0| 1178|0|  -|-|   -|2| 1803|0| 2274|0| 2299|0| 2377|0|   -|2|   -|2|
|----+-----+-+-----+-+-----+-+-----+-+---+-+----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  13| 2622|0| 1962|0| 2507|0| 2331|0|  -|-|   -|2| 1961|0| 2297|0| 1952|0| 1937|0|   -|2|   -|2|
|----+-----+-+-----+-+-----+-+-----+-+---+-+----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
|  14| 3312|0| 2691|0| 2159|0| 2362|0|  -|-|   -|2| 2001|0| 2234|0| 2109|0| 2229|0|   -|2|   -|2|
|----+-----+-+-----+-+-----+-+-----+-+---+-+----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-|
