   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: MAPUTO/ MAVALANE

   Coordinates:

   Latitude =25DEG55'S

   Longitude =32DEG34'E

   Elevation = 37

   WMO Identifier: 67341

   Year 1977

+--------------------------------------------------------------------------------+
|DATE|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F| AUG|F| SEP|F| OCT|F| NOV|F|  DEC|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|   1|    -|2| 1990|0| 1791|0| 1480|0| 1078|0| 350|0|   -|2|   -|2|   -|2| 1375|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|   2|    -|2| 2077|0| 1700|0| 1380|0| 1345|0|1311|0|   -|2|   -|2|   -|2| 2418|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|   3|    -|2| 2077|0| 1341|0| 1311|0| 1415|0|1545|0|   -|2|   -|2|   -|2| 2176|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|   4|    -|2| 1294|0| 1769|0| 1345|0| 1397|0|1224|0|   -|2|   -|2|   -|2| 1583|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|   5|    -|2| 1199|0| 1527|0| 1142|0| 1454|0|1531|0|   -|2|   -|2|   -|2| 2704|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|   6|    -|2| 1865|0| 1678|0| 1363|0| 1389|0|1541|0|   -|2|   -|2|   -|2| 2712|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|   7|    -|2| 1571|0| 1545|0| 1402|0| 1410|0|1678|0|   -|2|   -|2|   -|2| 3119|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|   8| 1618|0| 2072|0| 1375|0| 1142|0| 1488|0|1471|0|   -|2| 394|0|   -|2| 1557|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|   9| 1575|0| 1700|0| 1108|0|  762|0| 1419|0|1389|0|   -|2|1982|0|   -|2| 3054|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|  10| 2323|0| 2051|0| 1609|0| 1367|0| 1082|0|   -|2|   -|2|2505|0|   -|2| 3167|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|  11|  536|0| 2051|0| 1480|0| 1086|0| 1224|0|   -|2|   -|2|2414|0|1899|0| 3124|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|  12| 1129|0| 1315|0| 1609|0| 1341|0| 1380|0|   -|2|1250|0|2647|0|2423|0| 2081|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|  13| 1592|0| 2051|0| 1492|0| 1380|0| 1341|0|   -|2|1484|0| 580|0|2540|0| 2445|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|  14| 2496|0| 1960|0| 1705|0| 1354|0| 1272|0|   -|2|1782|0|   -|2|2154|0| 2362|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|  15|  307|0| 2103|0| 1687|0|  991|0| 1233|0|1432|0|2068|0|   -|2|2769|0|  653|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|  16|  831|0| 1869|0| 1648|0| 1363|0| 1471|0|1315|0|2051|0|2643|0|3223|0| 2016|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|  17| 1968|0| 1998|0| 1514|0|  960|0| 1488|0|1189|0|1843|0|2206|0|3046|0| 3128|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|  18| 2392|0| 1847|0| 1505|0|  821|0|  679|0|1258|0|2271|0|2591|0|2981|0| 2219|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|  19| 1990|0| 1951|0| 1514|0| 1419|0| 1450|0| 874|0|1964|0| 718|0|2665|0| 2734|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|  20| 1436|0| 1972|0| 1073|0| 1406|0| 1432|0|   -|2|1151|0| 463|0|2366|0| 1709|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|  21| 2150|0| 1791|0| 1302|0| 1419|0| 1501|0|1579|0|2154|0| 701|0|2811|0| 3076|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|  22| 2099|0| 1826|0| 1432|0| 1306|0| 1535|0|   -|2|1501|0|   -|2|1484|0| 2656|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|  23| 1423|0| 1505|0|  817|0| 1393|0| 1519|0|   -|2|1211|0|   -|2|1428|0|  947|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|  24| 2249|0| 1466|0|  861|0| 1120|0| 1440|0|   -|2| 390|0|   -|2|2773|0| 1177|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|  25| 2293|0|  882|0| 1242|0| 1428|0| 1363|0|   -|2| 143|0|   -|2|3015|0| 1410|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+----+-+----+-+----+-+-----+-|
|  26|  999|0| 1717|0| 1450|0| 1419|0| 1553|0|   -|2|2306|0|   -|2|2942|0| 3124|0|
