   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: MANIQUENIQUE

   Coordinates:

   Latitude =24DEG46'S

   Longitude =33DEG32'E

   Elevation = 13

   WMO Identifier: No WMO index

   Year 1992

   +------------------------------------------------------------------------+
   |  DATE|    JAN|F|    FEB|F|    MAR|F|   APR|F|   MAY|F|   JUN|F|   JUL|F|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     1|   2098|0|   2872|0|   2386|0|  2039|0|  1834|0|  1503|0|  1440|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     2|   2399|0|   2675|0|   2303|0|  1478|0|  1846|0|  1809|0|  1269|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     3|   1440|0|   2458|0|   1465|0|  1830|0|     -|2|  1604|0|   988|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     4|   3073|0|   2089|0|   2533|0|  1750|0|  1775|0|  1093|0|  1059|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     5|   3056|0|   2579|0|   2638|0|  1620|0|  1750|0|  1549|0|  1595|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     6|   2943|0|   2504|0|   2470|0|  1859|0|  1888|0|  1172|0|  1754|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     7|   3019|0|   2332|0|   2139|0|  1763|0|  1574|0|  1172|0|  1817|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     8|   2922|0|   2562|0|      -|2|  2039|0|  1620|0|  1557|0|  1302|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     9|   3035|0|   2474|0|      -|2|  1880|0|  1453|0|  1465|0|  1624|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    10|   2713|0|   2278|0|      -|2|  2035|0|  1432|0|  1645|0|  1557|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    11|   1687|0|   2181|0|      -|2|  1943|0|  1436|0|  1566|0|  1520|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    12|   2533|0|   2458|0|   2420|0|  1838|0|  1528|0|  1453|0|  1160|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    13|   3111|0|   2169|0|   2307|0|  1717|0|  1491|0|  1223|0|  1453|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    14|   2998|0|   2370|0|   1800|0|  1223|0|  1763|0|  1105|0|  1537|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    15|   2939|0|   2378|0|   2361|0|  1842|0|  1369|0|  1298|0|  1691|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    16|   2922|0|   2223|0|   2265|0|  1959|0|  1763|0|  1394|0|  1398|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    17|   2114|0|   2462|0|   2089|0|  1884|0|  1252|0|  1708|0|  1118|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    18|   2060|0|   2491|0|   1997|0|  1922|0|  1424|0|  1671|0|  1411|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    19|   1876|0|   2311|0|   2315|0|  1784|0|  1520|0|  1126|0|  1700|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    20|   2885|0|   2165|0|   2039|0|  1855|0|  1763|0|   988|0|  1549|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    21|   2721|0|   2646|0|   1712|0|  1712|0|  1507|0|  1708|0|  1486|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    22|   1909|0|   1691|0|   1357|0|  1671|0|  1001|0|  1679|0|  1583|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    23|   1800|0|   2370|0|   1528|0|  1796|0|  1348|0|  1570|0|  1520|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    24|   3035|0|   2529|0|   1830|0|  1733|0|  1800|0|  1570|0|  1478|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    25|   2876|0|   2684|0|   1930|0|  1767|0|  1733|0|  1742|0|  1436|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    26|   3111|0|   2625|0|   1892|0|  1813|0|  1227|0|  1528|0|  1499|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    27|   2998|0|   2416|0|   2085|0|  1855|0|  1842|0|  1763|0|  1608|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    28|   3065|0|   2252|0|   1871|0|  1310|0|  1310|0|  1645|0|  1570|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    29|   2981|0|   2437|0|   1909|0|  1620|0|  1365|0|  1708|0|  1604|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    30|   2855|0|      -|-|   2043|0|  1993|0|  1570|0|  1746|0|   871|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    31|   1708|0|      -|-|   2102|0|     -|-|  1671|0|     -|-|  1382|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |   SUM|  80882|0|  69681|0|  64051|0| 53530|0| 48417|0| 44760|0| 44979|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |  MEAN|   2609|0|   2403|0|   2066|0|  1784|0|  1562|0|  1492|0|  1451|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
