   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: KENYA

   Station: NAROK

   Coordinates:

   Latitude =1DEG08'S

   Longitude =35DEG50'E

   Elevation = 1890

   WMO Identifier: 63737

   Year 1978

   +------------------------------------------------------------------------+
   |  DATE|    JUN|F|    JUL|F|    AUG|F|   SEP|F|   OCT|F|   NOV|F|   DEC|F|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     1|      -|2|   1322|0|    920|0|  1767|0|  1947|0|  2191|0|  1634|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     2|      -|2|   1356|0|   1827|0|  2058|0|   573|0|  1647|0|  2250|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     3|   1708|0|    812|0|   1407|0|  1900|0|  2011|0|  1755|0|  1284|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     4|   2166|0|    898|0|   1190|0|  1947|0|  2178|0|  1250|0|  1887|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     5|   1741|0|    603|0|   1284|0|  2276|0|  2516|0|  1164|0|  1673|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     6|   2118|0|   1223|0|   1549|0|  2144|0|  2469|0|  2528|0|  1733|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     7|   2029|0|   1468|0|    984|0|  2225|0|  2444|0|  2444|0|  2555|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     8|   1767|0|   1947|0|   1947|0|  1587|0|  2033|0|  2555|0|  1540|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |     9|   1442|0|   1939|0|   1814|0|  1939|0|  1708|0|  2575|0|  1104|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    10|   1767|0|   1912|0|   2011|0|  1986|0|  2191|0|  2575|0|  2370|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    11|   1767|0|   1322|0|   1827|0|  2469|0|  2311|0|  2285|0|  1429|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    12|   1806|0|   1622|0|   1733|0|  1814|0|  2491|0|  2614|0|  1528|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    13|   1622|0|    971|0|    779|0|  1673|0|  1223|0|  2011|0|   681|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    14|   1947|0|   1018|0|    984|0|  1878|0|  2131|0|  2011|0|  1468|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    15|   1900|0|    587|0|   1176|0|  1780|0|  2516|0|  1600|0|  1223|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    16|   1416|0|   1143|0|   2019|0|  1887|0|  2614|0|  2191|0|  1947|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    17|    804|0|   2178|0|   1202|0|  1887|0|  2397|0|  2152|0|  1356|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    18|   1694|0|   2166|0|   2058|0|  1947|0|  2614|0|  1468|0|  1549|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    19|   1129|0|   1972|0|   1853|0|  2092|0|  2131|0|  1348|0|  1587|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    20|   1237|0|   1887|0|   1947|0|  2370|0|  1827|0|  1528|0|  1176|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    21|    740|0|   1647|0|   1587|0|  2914|0|  2071|0|  1767|0|  1382|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    22|   1164|0|   1998|0|   1694|0|  1947|0|  2131|0|  2191|0|  1912|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    23|   1827|0|   1442|0|   2336|0|  1708|0|  2503|0|  2528|0|  2555|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    24|   1780|0|   1250|0|   2225|0|   912|0|  2696|0|  2370|0|  2105|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    25|   1887|0|   1793|0|   1647|0|  1356|0|  1407|0|  2276|0|  1104|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    26|   1143|0|   1741|0|   1528|0|  1827|0|  1211|0|  1647|0|  1587|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    27|   1164|0|   1262|0|   2071|0|  2516|0|  1708|0|  2661|0|  2011|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    28|    587|0|   1647|0|   2071|0|  2144|0|  2131|0|  2614|0|  2011|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    29|    535|0|   1780|0|   2045|0|  1925|0|  2011|0|  2250|0|  2250|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    30|    681|0|   1622|0|   1900|0|  1104|0|  1468|0|  2336|0|  2469|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    31|      -|-|   1780|0|   1793|0|     -|-|  1176|0|     -|-|  2948|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |   SUM|  44537|0|  46308|0|  51408|0| 57979|0| 62838|0| 62532|0| 54308|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |  MEAN|   1485|0|   1494|0|   1658|0|  1933|0|  2027|0|  2084|0|  1752|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
