   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAMBIA

   Station: MONGU

   Coordinates:

   Latitude =15DEG15'S

   Longitude =23DEG09'E

   Elevation = 1053

   WMO Identifier: 67633

   Year 1989

   +--------------------------------------------------------------------------+
   |DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|JUL|F|  AUG|F|  SEP|F|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
   |   1| 3146|0|  448|1| 2616|0| 1039|0| 1675|0| 1761|0|  -|-| 1911|0| 1690|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
   |   2| 2207|0| 2173|0| 1779|0| 2249|0| 1436|0| 1738|0|  -|-| 1817|0| 1758|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
   |   3| 1270|0| 1187|0| 2515|0| 2348|0| 2256|0| 1791|0|  -|-| 1910|0| 1889|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
   |   4|    -|2| 1806|0| 2118|0| 2380|0| 1773|0| 1746|0|  -|-| 1461|0| 1913|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
   |   5|    -|2| 1441|0| 1994|0|  222|0| 2159|0| 1697|0|  -|-| 1767|0| 1816|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
   |   6| 1893|0| 1779|0| 1629|0| 2130|0| 2134|0| 1671|0|  -|-| 1435|0| 1806|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
   |   7| 1739|0|  927|0| 2112|0| 2419|0| 1089|0| 1468|0|  -|-| 1788|0| 1811|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
   |   8| 1882|0| 2204|0| 1669|0| 2158|0| 2052|0| 1310|0|  -|-| 1928|0| 1716|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
   |   9| 1990|0| 1507|0| 2544|0| 2099|0| 2056|0| 2227|0|  -|-| 2094|0| 1896|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
   |  10| 2402|0| 2055|0| 2367|0|  297|0| 2023|0| 1627|0|  -|-| 1959|0| 2106|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
   |  11| 2173|0| 2893|0| 2046|0| 2052|0|  643|1| 1537|0|  -|-| 1660|0|    -|2|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
   |  12| 2022|0| 1562|0| 2002|0| 2335|0| 1585|0| 1471|0|  -|-| 1455|0| 2423|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
   |  13| 1967|0| 1353|0| 2210|0| 2360|0| 2055|0| 1762|0|  -|-| 1842|0| 2194|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
   |  14|    -|2|  989|0| 2302|0| 2278|0| 2010|0| 1770|0|  -|-| 1740|0| 2235|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
   |  15|    -|2| 1966|0| 2229|0| 1671|0| 1826|0| 1728|0|  -|-| 1720|0| 2251|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
   |  16|    -|2| 1831|0| 2047|0| 1146|0|  947|0| 1841|0|  -|-| 1976|0| 2222|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
