   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: KENYA

   Station: NAIROBI / DAGORETTI CORNER

   Coordinates:

   Latitude =1DEG18'S

   Longitude =36DEG45'E

   Elevation = 1798

   WMO Identifier: 63741

   Year 1993

   +------------------------------------------------------------------------+
   |   DATE|     JAN|F|    FEB|F|     MAR|F|     APR|F|     MAY|F|     JUN|F|
   |-------+--------+-+-------+-+--------+-+--------+-+--------+-+--------+-|
   |     24|    2863|0|   2508|0|    2495|0|    2508|0|    1707|0|    1652|0|
   |-------+--------+-+-------+-+--------+-+--------+-+--------+-+--------+-|
   |     25|    2799|0|   2255|0|    3051|0|    2495|0|    1207|0|    1618|0|
   |-------+--------+-+-------+-+--------+-+--------+-+--------+-+--------+-|
   |     26|    2585|0|      -|2|    3030|0|    3042|0|    1917|0|    1977|0|
   |-------+--------+-+-------+-+--------+-+--------+-+--------+-+--------+-|
   |     27|    1827|0|   3098|0|    3008|0|    2375|0|    2229|0|    1540|0|
   |-------+--------+-+-------+-+--------+-+--------+-+--------+-+--------+-|
   |     28|    2863|0|   3119|1|    2786|0|    2495|0|    2375|0|     937|0|
   |-------+--------+-+-------+-+--------+-+--------+-+--------+-+--------+-|
   |     29|    1917|0|      -|-|    2820|0|    2619|0|    2473|0|    1451|0|
   |-------+--------+-+-------+-+--------+-+--------+-+--------+-+--------+-|
   |     30|    2174|0|      -|-|    2786|0|    2508|0|    2007|0|    1361|0|
   |-------+--------+-+-------+-+--------+-+--------+-+--------+-+--------+-|
   |     31|    3141|1|      -|-|       -|2|       -|-|    1917|0|       -|-|
   |-------+--------+-+-------+-+--------+-+--------+-+--------+-+--------+-|
   |    SUM|   69177|0|      -|2|   87602|0|   73280|0|   59001|0|   45701|0|
   |-------+--------+-+-------+-+--------+-+--------+-+--------+-+--------+-|
   |   MEAN|    2232|0|      -|2|    2826|0|    2443|0|    1903|0|    1523|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
