   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: NAMPULA

   Coordinates:

   Latitude =15DEG06'S

   Longitude =39DEG17'E

   Elevation = 433

   WMO Identifier: 67237

   Year 2005

   +------------------------------------------------------------------------+
   |   DATE|    JAN|F|   FEB|F|   MAR|F|   APR|F|  MAY|F|    JUN|F|    JUL|F|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |      1|   1352|0|     -|-|     -|-|     -|-|    -|-|   1696|0|   1591|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |      2|   2662|0|     -|-|     -|-|     -|-|    -|-|   1557|0|   1817|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |      3|   2596|0|     -|-|     -|-|     -|-|    -|-|   1319|0|    628|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |      4|   1654|0|     -|-|     -|-|     -|-|    -|-|   1562|0|   1164|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |      5|   1809|0|     -|-|     -|-|     -|-|    -|-|   1277|0|   1390|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |      6|   2319|0|     -|-|     -|-|     -|-|    -|-|   1654|0|   1913|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |      7|   2118|0|     -|-|     -|-|     -|-|    -|-|   1980|0|   1922|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |      8|   2311|0|     -|-|     -|-|     -|-|    -|-|   2068|0|   1859|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |      9|      -|2|     -|-|     -|-|     -|-|    -|-|   1796|0|   1943|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |     10|      -|2|     -|-|     -|-|     -|-|    -|-|   1964|0|   1813|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |     11|      -|2|     -|-|     -|-|     -|-|    -|-|   1553|0|   2102|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |     12|      -|2|     -|-|     -|-|     -|-|    -|-|   2005|0|   1708|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |     13|      -|2|     -|-|     -|-|     -|-|    -|-|   1800|0|   2005|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |     14|      -|2|     -|-|     -|-|     -|-|    -|-|   1721|0|   2039|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |     15|      -|2|     -|-|     -|-|     -|-|    -|-|   1855|0|   1838|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |     16|      -|2|     -|-|     -|-|     -|-|    -|-|   1624|0|   1876|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |     17|      -|2|     -|-|     -|-|     -|-|    -|-|    917|0|   1767|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |     18|      -|2|     -|-|     -|-|     -|-|    -|-|   1022|0|   1775|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |     19|      -|2|     -|-|     -|-|     -|-|    -|-|   1968|0|   1683|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |     20|      -|2|     -|-|     -|-|     -|-|    -|-|   2035|0|   1813|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |     21|      -|2|     -|-|     -|-|     -|-|    -|-|   2056|0|   2047|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |     22|      -|2|     -|-|     -|-|     -|-|    -|-|   1796|0|   2043|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |     23|      -|2|     -|-|     -|-|     -|-|    -|-|   1775|0|   2135|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |     24|      -|2|     -|-|     -|-|     -|-|    -|-|   1788|0|   1943|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |     25|      -|2|     -|-|     -|-|     -|-|    -|-|   1767|0|   1934|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |     26|      -|2|     -|-|     -|-|     -|-|    -|-|   1553|0|   1704|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |     27|      -|2|     -|-|     -|-|     -|-|    -|-|   1825|0|   2206|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |     28|      -|2|     -|-|     -|-|     -|-|    -|-|   1821|0|   2290|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
   |     29|      -|2|     -|-|     -|-|     -|-|    -|-|   2035|0|   2139|0|
   |-------+-------+-+------+-+------+-+------+-+-----+-+-------+-+-------+-|
