   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: KENYA

   Station: MOUNT KENYA

   Coordinates:

   Latitude =0DEG04'S

   Longitude =37DEG18'E

   Elevation = 3678

   WMO Identifier: No WMO index

   Year 2004

 +-----------------------------------------------------------------------------+
 |DATE| JAN|F| FEB|F| MAR|F|  APR|F|  MAY|F| JUN|F| JUL|F| AUG|F|  SEP|F| OCT|F|
 |----+----+-+----+-+----+-+-----+-+-----+-+----+-+----+-+----+-+-----+-+----+-|
 |   1|   -|2|1914|0|1992|0|  740|5|  767|0|2390|0|   -|2|   -|2|    -|2|1495|0|
 |----+----+-+----+-+----+-+-----+-+-----+-+----+-+----+-+----+-+-----+-+----+-|
 |   2|   -|2|1451|0|2119|0|  926|5| 1061|0|1467|0|   -|2|   -|2|    -|2|1021|0|
 |----+----+-+----+-+----+-+-----+-+-----+-+----+-+----+-+----+-+-----+-+----+-|
 |   3|   -|2| 841|5|2249|0| 1104|1|  640|0|1383|0|   -|2|   -|2|    -|2|1274|0|
 |----+----+-+----+-+----+-+-----+-+-----+-+----+-+----+-+----+-+-----+-+----+-|
 |   4|   -|2| 757|1|2227|0| 1468|1|  833|0|1448|0|   -|2| 994|0|    -|2|   -|2|
 |----+----+-+----+-+----+-+-----+-+-----+-+----+-+----+-+----+-+-----+-+----+-|
 |   5|   -|2|2257|0|3062|0| 1082|0| 1928|0|1818|0|   -|2|1197|0|    -|2|   -|2|
 |----+----+-+----+-+----+-+-----+-+-----+-+----+-+----+-+----+-+-----+-+----+-|
 |   6|   -|2|1687|0|2306|0|  903|0| 1674|0|1667|0|   -|2|1697|0|    -|2|   -|2|
 |----+----+-+----+-+----+-+-----+-+-----+-+----+-+----+-+----+-+-----+-+----+-|
 |   7|   -|2|2203|0|2509|0| 1208|0| 2610|0| 597|0|   -|2|1299|0|    -|2|   -|2|
 |----+----+-+----+-+----+-+-----+-+-----+-+----+-+----+-+----+-+-----+-+----+-|
 |   8|   -|2|1271|0|2629|0|  694|0|    -|2| 752|0|   -|2|1023|0|    -|2|   -|2|
 |----+----+-+----+-+----+-+-----+-+-----+-+----+-+----+-+----+-+-----+-+----+-|
 |   9|   -|2|1967|0|2220|0| 1088|0|    -|2| 949|0|1237|0|1598|0| 1309|0|   -|2|
 |----+----+-+----+-+----+-+-----+-+-----+-+----+-+----+-+----+-+-----+-+----+-|
 |  10|   -|2|2509|0|1492|0| 1136|0|    -|2|1646|0|1193|0| 885|0| 2168|0|2497|0|
 |----+----+-+----+-+----+-+-----+-+-----+-+----+-+----+-+----+-+-----+-+----+-|
 |  11|   -|2|   -|2|   -|2|  811|0|    -|2| 724|0|1413|0|1152|0| 1440|0|2188|0|
