   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAMBIA

   Station: LUSAKA CITY ARPT

   Coordinates:

   Latitude =15DEG25'S

   Longitude =28DEG19'E

   Elevation = 1283

   WMO Identifier: 67666

   Year 1987

   +------------------------------------------------------------------------+
   |       DATE |        OCT |    F |        NOV |    F |        DEC |    F |
   |------------+------------+------+------------+------+------------+------|
   |          1 |       2489 |    0 |          - |    - |        906 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          2 |       2242 |    0 |          - |    - |       1988 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          3 |        304 |    0 |          - |    - |        885 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          4 |        471 |    0 |          - |    - |        884 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          5 |       2718 |    0 |          - |    - |       1090 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          6 |       2763 |    0 |          - |    - |       1129 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          7 |       2709 |    0 |          - |    - |       1991 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          8 |       2651 |    0 |          - |    - |       1185 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          9 |       2670 |    0 |          - |    - |       2147 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         10 |       2269 |    0 |          - |    - |       1498 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         11 |       1776 |    0 |          - |    - |       2955 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         12 |       1178 |    0 |          - |    - |       1740 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         13 |       1812 |    0 |          - |    - |        889 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         14 |       1908 |    0 |          - |    - |       1543 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         15 |       2287 |    0 |          - |    - |       1419 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         16 |       2353 |    0 |          - |    - |       1681 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         17 |       2172 |    0 |          - |    - |       2596 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         18 |       2751 |    0 |          - |    - |       1517 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         19 |       2569 |    0 |          - |    - |       2696 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         20 |       2662 |    0 |          - |    - |        989 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         21 |       2693 |    0 |          - |    - |       3225 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         22 |       2409 |    0 |          - |    - |       2502 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         23 |       2387 |    0 |          - |    - |       2260 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         24 |       2414 |    0 |          - |    - |       3114 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         25 |       1956 |    0 |          - |    - |       2530 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         26 |       1451 |    0 |          - |    - |       2175 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         27 |       1710 |    0 |          - |    - |       1810 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         28 |       2535 |    0 |          - |    - |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         29 |       2793 |    0 |          - |    - |       1741 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         30 |       2834 |    0 |          - |    - |       2071 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         31 |       2264 |    0 |          - |    - |       1209 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |        SUM |      68200 |    0 |          - |    - |      56177 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |       MEAN |       2200 |    0 |          - |    - |       1812 |    0 |
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
