   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAIRE

   Station: INONGO

   Coordinates:

   Latitude =1DEG58'S

   Longitude =18DEG16'E

   Elevation = 310

   WMO Identifier: 64115

   Year 1979

   +------------------------------------------------------------------------+
   |       DATE |        JAN |    F |        FEB |    F |        MAR |    F |
   |------------+------------+------+------------+------+------------+------|
   |          1 |       1139 |    0 |        678 |    0 |       2361 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          2 |       1859 |    0 |       1813 |    0 |       1909 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          3 |       1026 |    0 |       1871 |    0 |       2361 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          4 |       2043 |    0 |       2060 |    0 |       2269 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          5 |        578 |    0 |       1327 |    0 |       2186 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          6 |       2043 |    0 |        301 |    0 |       2177 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          7 |       1859 |    0 |       1846 |    0 |       2286 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          8 |        737 |    0 |       1972 |    0 |       1059 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          9 |       1357 |    0 |       1465 |    0 |       1398 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         10 |        779 |    0 |       1440 |    0 |       1901 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         11 |       1771 |    0 |       1947 |    0 |       1863 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         12 |       2035 |    0 |       2031 |    0 |       1788 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         13 |       1825 |    0 |       1909 |    0 |       2202 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         14 |       1365 |    0 |        653 |    0 |       2093 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         15 |       2177 |    0 |       2160 |    0 |       2114 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         16 |       2303 |    0 |       1478 |    0 |       1993 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         17 |       2374 |    0 |       2307 |    0 |       2303 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         18 |       1666 |    0 |       1624 |    0 |       1440 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         19 |       2244 |    0 |        603 |    0 |       2177 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         20 |       1273 |    0 |       2043 |    0 |       1691 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         21 |       1691 |    0 |       2077 |    0 |       2060 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         22 |       2144 |    0 |          - |    2 |        959 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         23 |        942 |    0 |       1595 |    0 |       1675 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         24 |       2160 |    0 |       2152 |    0 |       2361 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         25 |       1859 |    0 |       2336 |    0 |       1863 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         26 |       2294 |    0 |       2005 |    0 |        301 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         27 |       1373 |    0 |       1562 |    0 |       2039 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         28 |       2043 |    0 |       1478 |    0 |       2257 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         29 |       1746 |    0 |          - |    - |       1557 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         30 |        754 |    0 |          - |    - |       2294 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         31 |       1938 |    0 |          - |    - |       2286 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |        SUM |      51397 |    0 |      46390 |    0 |      59223 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |       MEAN |       1658 |    0 |       1657 |    0 |       1910 |    0 |
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
