   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: UMBELUZI

   Coordinates:

   Latitude =26DEG03'S

   Longitude =32DEG23'E

   Elevation = 12

   WMO Identifier: No WMO index

   Year 1994

+------------------------------------------------------------------------------------------+
|DATE|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|SEP|F|  OCT|F|  NOV|F|  DEC|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-|
|   1|    -|2| 2102|0| 1788|0| 1156|0| 1139|0|  992|0| 1373|0|  -|-| 1633|0| 2232|0| 2098|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-|
|   2|    -|2| 2018|0| 1712|0| 1189|0|  816|0|  917|0| 1407|0|  -|-| 1805|0| 2144|0| 2319|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-|
|   3|    -|2| 2110|0| 1779|0|  967|0| 1264|0| 1097|0| 1290|0|  -|-| 1691|0|  871|0| 1683|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-|
|   4|    -|2| 1248|0| 1650|0| 1202|0| 1264|0| 1252|0|  992|0|  -|-|  494|0| 1817|0| 2232|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-|
|   5| 1470|0| 1181|0| 1570|0| 1340|0| 1269|0| 1269|0| 1080|0|  -|-|  699|0| 2035|0| 2131|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-|
|   6|    -|2| 1855|0| 1712|0| 1277|0| 1089|0| 1202|0| 1315|0|  -|-| 1449|0| 2064|0| 2353|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-|
|   7|    -|2| 1968|0| 1779|0| 1063|0| 1269|0| 1210|0| 1382|0|  -|-| 2005|0| 2089|0|  963|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-|
|   8|    -|2| 1754|0| 1717|0| 1189|0| 1197|0| 1223|0| 1357|0|  -|-| 1838|0| 2010|0| 2186|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-|
|   9|    -|2| 1436|0| 1758|0| 1424|0| 1210|0| 1269|0|  678|0|  -|-| 1834|0| 1599|0| 2026|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-|
|  10| 1369|0| 1578|0| 1507|0| 1361|0| 1453|0| 1197|0| 1239|0|  -|-| 1897|0| 2047|0|  456|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-|
|  11| 2223|0| 1784|0|  934|0| 1369|0| 1084|0| 1151|0|  883|0|  -|-|  641|0| 1306|0| 1223|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-|
|  12| 1980|0| 1784|0| 1729|0|  963|0| 1260|0| 1252|0| 1285|0|  -|-|  758|0| 1704|0| 2550|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-|
|  13| 1537|0| 1377|0| 1218|0| 1218|0| 1520|0| 1256|0| 1130|0|  -|-|  653|0| 1758|0| 2470|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-|
|  14|    -|2| 1650|0| 1671|0| 1143|0| 1206|0| 1306|0|  879|0|  -|-|  996|0| 1943|0| 1796|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-+-----+-|
|  15| 2332|0| 1842|0| 1742|0| 1206|0| 1139|0| 1294|0| 1386|0|  -|-|  477|0|  883|0|  996|0|
