   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAIRE

   Station: BOENDE

   Coordinates:

   Latitude =0DEG13'S

   Longitude =20DEG51'E

   Elevation = 375

   WMO Identifier: 64126

   Year 1985

+--------------------------------------------------------------------------------+
|DATE|  JAN|F|FEB|F|MAR|F|APR|F|MAY|F|  JUN|F|JUL|F|  AUG|F|  SEP|F|OCT|F|  NOV|F|
|----+-----+-+---+-+---+-+---+-+---+-+-----+-+---+-+-----+-+-----+-+---+-+-----+-|
|   1| 1810|0|  -|-|  -|-|  -|-|  -|-| 1307|0|  -|-| 1596|0| 1802|0|  -|-| 1659|0|
|----+-----+-+---+-+---+-+---+-+---+-+-----+-+---+-+-----+-+-----+-+---+-+-----+-|
|   2| 1886|0|  -|-|  -|-|  -|-|  -|-| 1018|0|  -|-| 1823|0|  536|0|  -|-| 1701|0|
|----+-----+-+---+-+---+-+---+-+---+-+-----+-+---+-+-----+-+-----+-+---+-+-----+-|
|   3| 2108|0|  -|-|  -|-|  -|-|  -|-| 1173|0|  -|-| 1374|0| 1864|0|  -|-| 1441|0|
|----+-----+-+---+-+---+-+---+-+---+-+-----+-+---+-+-----+-+-----+-+---+-+-----+-|
|   4| 2020|0|  -|-|  -|-|  -|-|  -|-| 1575|0|  -|-| 1739|0| 2095|0|  -|-| 1479|0|
|----+-----+-+---+-+---+-+---+-+---+-+-----+-+---+-+-----+-+-----+-+---+-+-----+-|
|   5| 1810|0|  -|-|  -|-|  -|-|  -|-| 1647|0|  -|-| 1131|0|  360|0|  -|-| 1877|0|
|----+-----+-+---+-+---+-+---+-+---+-+-----+-+---+-+-----+-+-----+-+---+-+-----+-|
|   6| 2154|0|  -|-|  -|-|  -|-|  -|-| 1835|0|  -|-|  628|0| 1919|0|  -|-| 1965|0|
|----+-----+-+---+-+---+-+---+-+---+-+-----+-+---+-+-----+-+-----+-+---+-+-----+-|
