   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: MANIQUENIQUE

   Coordinates:

   Latitude =24DEG46'S

   Longitude =33DEG32'E

   Elevation = 13

   WMO Identifier: No WMO index

   Year 1982

   +---------------------------------------------------------------------------+
   |DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F| SEP|F|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
   |   1| 2876|0| 2668|0| 2356|0| 1804|0|  679|0| 1595|0| 1440|0| 2010|0|2056|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
   |   2| 2015|0| 2803|0| 2090|0| 1955|0|  768|0| 1493|0| 1361|0| 1830|0|1662|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
   |   3| 2007|0| 2577|0| 2054|0| 1696|0| 1637|0| 1440|0|  117|0| 1997|0|1792|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
   |   4| 1887|0| 2522|0| 1745|0| 1691|0| 1219|0| 1040|0|  888|0| 2027|0| 967|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
   |   5| 2855|0| 2442|0| 1561|0| 1808|0| 1254|0| 1249|0| 1151|0| 2027|0|1537|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
   |   6| 2827|0| 2561|0| 1870|0| 1800|0| 1511|0| 1324|0| 1055|0|  867|0|2094|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
   |   7| 2876|0| 2461|0| 2625|0| 1983|0| 1697|0| 1142|0| 1532|0| 1298|0|1792|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
   |   8| 2705|0| 2483|0| 2401|0| 2035|0| 1566|0| 1380|0| 1461|0| 1658|0|1712|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
   |   9| 2290|0| 2484|0| 2254|0| 1781|0| 1532|0| 1398|0| 1671|0| 2303|0|1880|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
   |  10| 2651|0| 2548|0| 2359|0| 1788|0| 1689|0| 1427|0| 1482|0| 2219|0|2073|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
   |  11| 2982|0| 1659|0| 2403|0| 1963|0| 1797|0| 1391|0| 1302|0| 2144|0|2089|0|
   |----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-|
   |  12| 2851|0| 2020|0| 2343|0| 1562|0| 1608|0| 1390|0| 1532|0| 1859|0|2131|0|
