   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAIRE

   Station: BUTA

   Coordinates:

   Latitude =2DEG47'N

   Longitude =24DEG47'E

   Elevation = 450

   WMO Identifier: 64034

   Year 1988

+--------------------------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|OCT|F|  NOV|F|  DEC|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
|   1| 1584|0| 1869|0| 1173|0| 1479|0| 2162|0| 1223|0|  670|0| 1337|0| 1479|0|  -|-| 1697|0| 1739|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
|   2| 1601|0| 2036|0| 1798|0| 1848|0| 2191|0| 2095|0| 1458|0| 1165|0| 2196|0|  -|-| 1810|0| 1776|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
|   3| 1534|0| 1902|0| 1831|0| 2011|0|  360|1| 1802|0| 1601|0| 1156|0| 1764|0|  -|-| 1852|0| 1403|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
|   4| 1534|0| 1818|0| 1588|0| 1072|0| 2120|0| 1140|0| 1902|0| 1622|0| 2011|0|  -|-| 1835|0| 1810|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
|   5| 1818|0| 1693|0| 1739|0| 2145|0| 1973|0| 1156|0| 1886|0| 1496|0| 1257|0|  -|-| 1219|0| 1714|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
|   6| 1944|0| 1362|0|  855|0| 2154|0| 1910|0| 1311|0| 1492|0| 1605|0| 1814|0|  -|-| 1785|0| 1714|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
|   7| 1408|0| 1764|0|  905|0|  812|0| 1982|0| 1818|0| 1425|0| 1571|0| 1022|0|  -|-| 1378|0| 1622|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
|   8| 1353|0| 1676|0| 2087|0| 1353|0| 1659|0| 1994|0| 1810|0| 2070|0| 2020|0|  -|-| 1894|0| 1793|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
|   9| 1672|0| 1768|0| 2011|0|  636|0| 2036|0| 1475|0| 1894|0| 1835|0| 1291|0|  -|-| 1655|0| 1215|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
|  10| 1098|0| 1844|0| 1265|0| 2061|0| 1810|0| 1672|0| 1634|0| 1425|0| 1089|0|  -|-| 2036|0| 1232|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
|  11| 1936|0| 1802|0| 1370|0| 2195|0| 1408|0| 1378|0| 1584|0|  344|1| 1659|0|  -|-| 1186|0| 1521|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
|  12|  938|0| 2036|0| 2053|0| 2124|0| 1659|0| 1952|0| 1550|0| 1701|0| 2196|0|  -|-| 1202|0| 1940|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
|  13| 1743|0| 1764|0| 2179|0| 1416|0| 1973|0| 1642|0| 1601|0| 1274|0| 2162|0|  -|-| 1655|0| 1622|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
|  14| 1852|0| 1886|0| 1806|0| 1521|0| 1014|0|  750|1| 1542|0|  947|0| 2271|0|  -|-| 1919|0| 1089|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+---+-+-----+-+-----+-|
