   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAMBIA

   Station: NDOLA

   Coordinates:

   Latitude =13DEG00'S

   Longitude =28DEG39'E

   Elevation = 1270

   WMO Identifier: 67561

   Year 1991

   +------------------------------------------------------------------------+
   | DATE|   JAN|F|   FEB|F|   MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    1|  2246|0|  2313|0|  1838|0| 2202|0| 1696|0| 1884|0| 1700|0| 1605|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    2|  1221|0|  2211|0|  2519|0| 2119|0| 2072|0| 1829|0| 1683|0| 1533|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    3|  1648|0|  1967|0|  2453|0| 1395|0| 2016|0| 1675|0| 1697|0| 1499|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    4|  1771|0|  1612|0|  1371|0| 1560|0| 1613|0| 1648|0| 1703|0| 1574|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    5|   811|0|  2481|0|  1799|0| 1162|0| 1767|0| 1566|0| 1617|0| 1538|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    6|  1302|0|  1310|0|  1314|0| 1829|0|  861|0| 1633|0| 1473|0| 1707|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    7|  1034|0|  1317|0|  1987|0| 1358|0| 1315|0| 1752|0| 1364|0| 1516|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    8|  1174|0|   906|0|  2026|0|  925|0| 1604|0| 1719|0| 1469|0| 1659|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    9|  1675|0|  2095|0|  2128|0| 1896|0| 1781|0| 1676|0| 1423|0| 1543|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   10|  2017|0|  1042|0|  2172|0|  939|0| 1748|0| 1609|0| 1631|0| 1583|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   11|  1978|0|  1418|0|  1831|0| 2104|0| 1863|0| 1615|0| 1578|0| 1640|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   12|  2075|0|  1190|0|  1973|0| 1878|0| 1313|0| 1794|0| 1459|0| 1510|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   13|  1644|0|  1790|0|  1839|0| 1764|0| 1014|0| 1745|0| 1378|0| 1793|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   14|  1966|0|  1365|0|  2328|0| 2167|0| 1394|0| 1730|0| 1537|0| 1682|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   15|  2060|0|  1673|0|  2236|0| 1921|0| 1901|0| 1675|0| 1011|0| 1695|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   16|  2163|0|  1634|0|  2125|0| 2121|0| 1522|0| 1695|0| 1399|0| 1664|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   17|  2207|0|  1789|0|  1971|0| 1675|0| 1741|0| 1690|0| 1594|0| 1613|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   18|  1219|0|  2235|0|  1992|0| 1884|0| 1700|0| 1639|0| 1299|0| 1605|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   19|  1722|0|  2180|0|  2110|0| 1596|0| 1571|0| 1597|0| 1673|0| 1699|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   20|  1121|0|  2610|0|  1922|0| 1909|0| 1557|0| 1679|0| 1754|0| 1630|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   21|  1008|0|  2537|0|  2181|0| 2086|0| 1261|0| 1702|0| 1631|0| 1681|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   22|  1521|0|  2189|0|  1779|0| 2078|0| 1225|0| 1674|0| 1676|0| 1657|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   23|  1715|0|  2221|0|  2179|0| 1610|0| 1771|0| 1559|0| 1679|0| 1620|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   24|  2163|0|  1924|0|  1788|0| 1759|0| 1603|0| 1444|0| 1582|0| 1795|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   25|  1550|0|  2273|0|  1980|0| 1922|0| 1105|0| 1512|0| 1413|0| 1785|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   26|  1404|0|  1314|0|  1668|0| 1790|0| 1641|0| 1637|0| 1391|0| 1766|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   27|  1514|0|  1880|0|  1522|0| 1999|0| 1832|0| 1703|0| 1310|0| 1756|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   28|  2281|0|  1155|0|  1723|0| 1804|0| 1794|0| 1702|0| 1426|0| 1803|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   29|  2021|0|     -|-|  1594|0| 1822|0| 1372|0| 1660|0| 1609|0| 1703|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   30|  1519|0|     -|-|  1698|0| 1686|0| 1823|0| 1624|0| 1635|0| 1686|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   31|  1291|0|     -|-|  1747|0|    -|-| 1710|0|    -|-| 1646|0| 1760|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |  SUM| 51041|0| 50631|0| 59793|0|52960|0|49186|0|50067|0|47440|0|51300|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   | MEAN|  1646|0|  1808|0|  1929|0| 1765|0| 1587|0| 1669|0| 1530|0| 1655|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
