   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: KENYA

   Station: VOI

   Coordinates:

   Latitude =3DEG24'S

   Longitude =38DEG34'E

   Elevation = 560

   WMO Identifier: 63793

   Year 1976

+--------------------------------------------------------------------------------------------+
|DATE|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 2610|0| 1763|0| 1951|0| 1544|0| 1724|0| 1211|0| 1665|0| 1524|0| 2311|0| 1990|0| 1583|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 2597|0| 2477|0| 1904|0| 1917|0| 1930|0| 2191|0| 1297|0| 1331|0| 2191|0| 2477|0| 1818|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 2623|0| 2614|0| 2323|0| 2191|0|  924|0| 2071|0| 2238|0| 2203|0| 1737|0| 1784|0| 2049|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 2585|0| 2444|0| 2524|0| 1810|0| 1596|0| 2058|0| 1237|0| 2477|0| 1665|0| 1904|0| 1750|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 2465|0| 2524|0| 2109|0| 1930|0| 1391|0| 2109|0|  877|0| 2225|0| 1857|0| 2225|0| 1810|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 2571|0| 1690|0| 2405|0| 2452|0| 2097|0| 1904|0|  771|0| 1151|0| 2585|0| 1511|0| 2170|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7| 2225|0| 2344|0| 2405|0|  937|0| 2011|0| 1416|0| 1403|0| 1763|0| 2250|0| 2585|0| 2203|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   8| 1630|0| 2430|0| 2225|0| 1536|0| 1416|0| 2097|0| 1143|0| 1571|0| 2131|0| 2524|0| 1845|0|
