   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAMBIA

   Station: KASAMA

   Coordinates:

   Latitude =10DEG13'S

   Longitude =31DEG08'E

   Elevation = 1384

   WMO Identifier: 67475

   Year 1987

   +------------------------------------------------------------------------+
   |       DATE |        OCT |    F |        NOV |    F |        DEC |    F |
   |------------+------------+------+------------+------+------------+------|
   |          1 |       1484 |    0 |       2414 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |          2 |       1437 |    0 |       2131 |    0 |       1578 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          3 |       2491 |    0 |       2320 |    0 |       2002 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          4 |       2108 |    0 |       2579 |    0 |       2449 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          5 |       2648 |    0 |       1766 |    0 |       2175 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          6 |       2544 |    0 |       2096 |    0 |       1919 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          7 |       2461 |    0 |       2355 |    0 |       2873 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          8 |       2297 |    0 |       2367 |    0 |       1754 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          9 |       2449 |    0 |       2567 |    0 |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |         10 |       2473 |    0 |       2579 |    0 |       1967 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         11 |       2249 |    0 |       1637 |    0 |       1048 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         12 |       2249 |    0 |       2084 |    0 |       2108 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         13 |          - |    2 |       2438 |    0 |       1813 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         14 |          - |    2 |       2202 |    0 |       1295 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         15 |       2226 |    0 |       3273 |    0 |       1339 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         16 |       1990 |    0 |       2237 |    0 |       2508 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         17 |       1731 |    0 |       2178 |    0 |       1601 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         18 |       1178 |    0 |       2296 |    0 |       2544 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         19 |       2497 |    0 |       2449 |    0 |       2485 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         20 |       2485 |    0 |       2555 |    0 |       2814 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         21 |       2461 |    0 |       2155 |    0 |       2802 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         22 |       2120 |    0 |       2108 |    0 |       2508 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         23 |       1802 |    0 |       2320 |    0 |       2249 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         24 |       2096 |    0 |       2196 |    0 |       2508 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         25 |       2556 |    0 |       2438 |    0 |       2443 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         26 |       1166 |    0 |       1319 |    0 |       2096 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         27 |       2379 |    0 |       1778 |    0 |       3085 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         28 |       2673 |    0 |       2143 |    0 |       2544 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         29 |       2438 |    0 |       2696 |    0 |       1213 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         30 |       2544 |    0 |          - |    2 |        765 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         31 |       2438 |    0 |          - |    - |          - |    2 |
   |------------+------------+------+------------+------+------------+------|
   |        SUM |      68061 |    0 |      67941 |    0 |      64751 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |       MEAN |       2196 |    0 |       2265 |    0 |       2089 |    0 |
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
