   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: UMBELUZI

   Coordinates:

   Latitude =26DEG03'S

   Longitude =32DEG23'E

   Elevation = 12

   WMO Identifier: No WMO index

   Year 1985

+----------------------------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 2596|0| 1968|0| 2232|0| 1411|0|  770|0| 1227|0| 1135|0| 1382|0| 1143|0| 1867|0|  582|0| 2198|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 2408|0| 2223|0| 2278|0| 1478|0| 1038|0| 1076|0| 1005|0| 1407|0| 1658|0| 1930|0| 1708|0| 2579|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 2504|0| 2190|0|  377|0| 1767|0|  963|0| 1252|0| 1139|0| 1344|0| 1662|0| 1930|0| 2378|0| 2525|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 1913|0| 2169|0| 1583|0| 1826|0| 1415|0| 1210|0| 1252|0|  921|0| 1327|0| 1759|0| 2290|0| 1608|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 1562|0| 2244|0| 2211|0| 1579|0| 1436|0| 1147|0| 1164|0| 1311|0| 1625|0| 1939|0| 1541|0| 2102|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 1867|0| 2198|0|  578|0| 1348|0| 1453|0| 1197|0| 1126|0| 1382|0| 1729|0|  729|0| 2211|0| 1960|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7| 1872|0| 2119|0| 1114|0| 1545|0| 1348|0| 1059|0| 1005|0| 1336|0| 1470|0| 2211|0| 2052|0| 1721|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   8|  963|0|  431|0| 1821|0| 1863|0| 1005|0| 1135|0| 1160|0| 1210|0| 1620|0| 1926|0| 1449|0| 2349|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   9| 2240|0|  553|0| 2144|0| 1775|0|  917|0| 1202|0| 1084|0| 1298|0| 1817|0|  729|0|  285|0| 2211|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  10| 2420|0| 1119|0| 1930|0| 1369|0| 1093|0| 1126|0| 1126|0| 1306|0| 1792|0| 1960|0| 1013|0| 2307|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  11| 2495|0|  808|0| 1997|0| 1432|0|  289|0| 1122|0| 1189|0| 1415|0| 1750|0| 1851|0| 2123|0|  787|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  12| 2550|0| 2240|0| 2052|0| 1884|0|  636|0| 1139|0| 1135|0| 1390|0| 1407|0| 2290|0| 1846|0| 1729|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  13| 2278|0| 1583|0| 2039|0| 1503|0|  519|0| 1084|0|  875|0| 1055|0| 1059|0| 2278|0| 2730|0| 1867|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  14| 2169|0| 2068|0| 1825|0| 1001|0| 1034|0|  942|0| 1151|0| 1390|0| 1189|0| 1905|0| 2554|0| 1926|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  15| 1993|0| 2311|0| 1909|0| 1729|0| 1432|0| 1009|0|  854|0|  779|0| 1520|0| 2039|0| 2445|0| 1520|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  16| 1398|0| 2362|0| 1759|0| 1583|0| 1411|0| 1168|0| 1080|0| 1461|0| 1378|0| 1809|0| 1227|0| 1654|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  17| 2001|0| 2240|0| 1298|0| 1679|0| 1344|0| 1177|0|  787|0| 1562|0|  980|0|  415|0| 1989|0| 2454|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  18| 1968|0| 2190|0| 1943|0| 1696|0| 1361|0| 1139|0| 1214|0| 1340|0| 1980|0| 1172|0| 2119|0| 2437|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  19|  461|0| 2119|0| 1495|0| 1729|0| 1285|0| 1084|0|  812|0| 1503|0| 1817|0| 2010|0| 1821|0| 1683|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  20| 1336|0|  770|0| 1139|0| 1319|0| 1306|0|  971|0| 1285|0| 1637|0|  737|0| 2508|0| 2629|0| 1532|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  21| 2483|0| 2324|0| 2165|0| 1666|0| 1348|0| 1130|0| 1210|0| 1470|0|  867|0| 2198|0| 2542|0| 1708|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  22| 2349|0| 2010|0| 1746|0| 1662|0| 1311|0| 1122|0| 1135|0| 1612|0| 1093|0| 1625|0| 2529|0| 1382|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  23| 2240|0| 1855|0| 1867|0| 1398|0| 1197|0| 1022|0| 1273|0| 1248|0| 1893|0| 2282|0| 2274|0| 1742|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  24| 2399|0| 2056|0| 1419|0| 1239|0| 1231|0|  800|0| 1235|0| 1558|0| 1972|0| 2328|0| 2156|0| 2542|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  25| 2240|0| 1997|0| 1260|0| 1172|0| 1193|0|  900|0| 1047|0|  415|0| 1918|0| 2387|0| 2479|0| 2190|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  26| 1792|0| 1654|0| 1566|0| 1398|0| 1072|0|  800|0| 1264|0| 1440|0|  632|0| 2299|0| 1733|0| 1369|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  27| 2307|0| 1767|0| 1671|0| 1101|0| 1059|0| 1097|0|  854|0| 1821|0| 1097|0| 2253|0| 1436|0| 2165|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  28| 1750|0| 2190|0| 1842|0| 1528|0| 1105|0| 1110|0|  900|0| 1763|0| 1918|0| 2198|0| 2542|0| 1926|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  29| 2102|0|    -|-| 1587|0| 1101|0|  829|0| 1206|0| 1093|0| 1775|0| 1939|0| 1855|0| 1478|0| 2387|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  30| 1541|0|    -|-|  875|0| 1122|0|  762|0| 1026|0| 1327|0| 1750|0| 1499|0|  611|0|  984|0| 2583|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  31| 1729|0|    -|-| 1034|0|    -|-| 1130|0|    -|-| 1298|0| 1327|0|    -|-|  812|0|    -|-| 2102|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
| SUM|61926|0|51758|0|50756|0|44903|0|34292|0|32679|0|34214|0|42608|0|44488|0|56105|0|57145|0|61245|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|MEAN| 1998|0| 1849|0| 1637|0| 1497|0| 1106|0| 1089|0| 1104|0| 1374|0| 1483|0| 1810|0| 1905|0| 1976|0|
+----------------------------------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
