   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: RSA

   Station: ROODEPLAAT

   Coordinates:

   Latitude =25DEG35'S

   Longitude =28DEG21'E

   Elevation = 1164

   WMO Identifier: No WMO index

   Year 1970

+----------------------------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 3148|0| 2419|0| 2265|0| 2038|0| 1842|0|  715|0| 1419|0| 1720|0| 2051|0| 2625|0|    -|2| 2495|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 2252|0|    -|2| 2566|0| 2193|0| 1854|0| 1163|0| 1523|0| 1683|0| 2009|0| 2625|0| 2022|0| 2419|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 1787|0| 2683|0| 2055|0| 2256|0| 1821|0| 1444|0| 1532|0| 1683|0|    -|2| 2675|0| 2206|0| 2947|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 2939|0| 2650|0| 2650|0| 2298|0| 1771|0| 1448|0| 1574|0| 1549|0| 1745|0| 2696|0| 2733|0| 3119|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 2993|0| 1528|0| 2616|0| 2269|0| 1720|0| 1335|0| 1570|0| 1683|0| 2198|0| 2662|0|    -|2| 2558|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 2696|0| 2415|0| 2549|0| 2315|0| 1683|0| 1498|0| 1574|0| 1565|0| 2319|0| 2591|0|    -|2|    -|2|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7| 2302|0|  854|0| 2403|0| 2273|0| 1825|0| 1507|0| 1561|0| 1653|0| 2269|0| 2051|0| 2863|0| 3357|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   8| 2616|0| 1938|0|    -|2| 1967|0| 1088|0| 1494|0| 1561|0| 1662|0| 2281|0| 1938|0| 3110|0| 3341|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   9|    -|2| 2482|0|    -|2| 2214|0| 1854|0| 1540|0| 1490|0| 1724|0| 2147|0| 1775|0| 2085|0| 3311|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  10| 2901|0| 1917|0| 1833|0|    -|2| 1172|0| 1586|0| 1440|0| 1720|0| 1724|0|  745|0|    -|2| 3077|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
