   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: MANIQUENIQUE

   Coordinates:

   Latitude =24DEG46'S

   Longitude =33DEG32'E

   Elevation = 13

   WMO Identifier: No WMO index

   Year 1988

   +------------------------------------------------------------------------+
   |  DATE |    AUG | F |    SEP | F |    OCT | F |    NOV | F |    DEC | F |
   |    21 |   2018 | 0 |   2462 | 0 |    963 | 0 |   2646 | 0 |   2805 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    22 |   2052 | 0 |   2588 | 0 |   2047 | 0 |   3019 | 0 |   3249 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    23 |   1558 | 0 |   2186 | 0 |   1876 | 0 |   2772 | 0 |   3274 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    24 |   1742 | 0 |   2412 | 0 |   3015 | 0 |   2923 | 0 |   3291 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    25 |   1721 | 0 |   2424 | 0 |   2914 | 0 |   2872 | 0 |   3199 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    26 |   1993 | 0 |   2705 | 0 |   1934 | 0 |   2692 | 0 |   2357 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    27 |   1960 | 0 |    800 | 0 |    992 | 0 |   2475 | 0 |   2060 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    28 |   1151 | 0 |   1369 | 0 |   2638 | 0 |   2893 | 0 |   3019 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    29 |   1637 | 0 |   2441 | 0 |   1771 | 0 |   1110 | 0 |   3027 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    30 |   1637 | 0 |   2441 | 0 |   1599 | 0 |   1905 | 0 |   2542 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |    31 |   1922 | 0 |      - | - |   2885 | 0 |      - | - |   3165 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |   SUM |  53872 | 0 |  59800 | 0 |  60436 | 0 |  74275 | 0 |  81609 | 0 |
   |-------+--------+---+--------+---+--------+---+--------+---+--------+---|
   |  MEAN |   1738 | 0 |   1993 | 0 |   1950 | 0 |   2476 | 0 |   2633 | 0 |
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
