   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: CHOKWE

   Coordinates:

   Latitude =24DEG31'S

   Longitude =33DEG00'E

   Elevation = 33

   WMO Identifier: No WMO index

   Year 1975

+--------------------------------------------------------------------------------------------+
|DATE|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 3011|1| 2678|0| 1826|0| 1618|0| 1385|0| 1514|0| 1816|0| 2198|0| 2544|0| 2950|0| 1972|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 3153|0| 2172|0| 1882|1| 1142|0| 1484|0| 1471|0| 1220|0| 1735|0| 2237|0| 2803|0| 2963|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 2959|0| 2652|0|  973|0| 1609|0|  973|0| 1475|0| 1410|0| 1497|0|  528|0| 2881|0| 1163|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 3167|0| 2838|0| 1561|0| 1731|0|  787|0| 1194|0| 1830|0| 1782|0| 1618|0| 2872|0| 2912|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 3197|0| 2380|0| 1189|0| 1731|0| 1207|0| 1203|0| 1869|0| 2107|0| 1830|0| 2704|0| 3102|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 2747|0| 2643|0| 2107|0| 1622|0| 1090|0| 1410|0| 1804|0| 1696|0| 1968|0| 1289|0| 2833|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7| 2928|0| 2029|0| 2206|1| 1765|0| 1605|0| 1393|0| 1652|0|  977|0| 2769|0| 2700|0| 2933|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   8| 2271|0|  485|0| 2375|0| 1432|0| 1302|0| 1419|0| 1843|0| 1583|0| 2704|0| 1743|0| 1341|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   9| 2237|0| 2665|0| 2016|0| 1436|0| 1276|0| 1541|0| 1869|0| 2254|0|  922|0| 2959|0| 2764|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  10| 2354|0| 2492|0| 2046|0| 1765|0| 1337|0| 1571|0| 1678|0| 2344|0| 2133|0| 2894|0| 2297|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  11| 2643|0| 2332|0| 1444|0| 1731|0| 1440|0| 1194|0| 1913|0| 2124|0| 2063|0|  882|0| 2942|0|
