   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: MOCUBA

   Coordinates:

   Latitude =16DEG50'S

   Longitude =36DEG59'E

   Elevation = 134

   WMO Identifier: 67265

   Year 1983

   +------------------------------------------------------------------------+
   |  DATE|    JAN|F|    FEB|F|    MAR|F|   APR|F|   MAY|F|   JUN|F|   JUL|F|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |    31|   2705|0|      -|-|   2064|0|     -|-|  1528|0|     -|-|  1666|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |   SUM|  66967|0|  55199|0|  66901|0| 54871|0| 53526|0| 43816|0| 45453|0|
   |------+-------+-+-------+-+-------+-+------+-+------+-+------+-+------+-|
   |  MEAN|   2160|0|   1971|0|   2158|0|  1829|0|  1727|0|  1461|0|  1466|0|
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
