   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAIRE

   Station: KANANGA

   Coordinates:

   Latitude =5DEG53'S

   Longitude =22DEG25'E

   Elevation = 675

   WMO Identifier: 64235

   Year 1984

   +------------------------------------------------------------------------+
   | DATE|   JAN|F|   FEB|F|   MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    1|  2011|0|  1747|0|  1081|0| 1856|0| 2087|0| 1927|0|    -|2| 1223|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    2|   976|0|  1856|0|  2032|0| 1969|0| 2145|0|    -|2| 1601|0| 1454|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    3|  2024|0|   872|0|  1722|0| 1642|0| 1860|0| 1927|0| 1404|0| 1316|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    4|  1944|0|  1756|0|  2032|0|  838|0| 1776|0| 1911|0| 1358|0| 1102|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    5|  1345|0|     -|2|  1978|0| 2120|0| 2045|0| 1919|0| 1517|0| 1207|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    6|  1479|0|  1634|0|  1772|0| 1798|0| 2154|0| 1672|0| 1659|0|  851|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    7|     -|2|  1291|0|  1722|0| 1881|0|    -|2| 1751|0| 1223|0| 1429|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    8|  1198|0|  2271|0|  1978|0| 2250|0|    -|2| 1894|0| 1534|0| 1416|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |    9|  2041|0|  1806|0|  1936|0| 1806|0| 1952|0| 1961|0| 1085|0| 1257|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   10|  2041|0|  2116|0|  1311|0| 2267|0| 2279|0| 1902|0|  922|0| 1454|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   11|  1395|0|  1114|0|   976|0| 1148|0| 1886|0| 1798|0| 1131|0| 1496|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   12|  1479|0|  1806|0|  1676|0| 1856|0| 1433|0| 1894|0| 1232|0| 1588|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   13|  1345|0|   779|0|   779|0| 1571|0| 1676|0| 1672|0| 1341|0| 1094|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   14|  1387|0|  1148|0|  1395|0| 1764|0| 1944|0| 1567|0| 1412|0| 1173|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   15|  1781|0|  2405|0|  1546|0| 2032|0| 1249|0| 1559|0|  851|0| 1094|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   16|  1240|0|  2108|0|  1529|0| 1919|0|  490|0|  733|0| 1014|0| 1341|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   17|  1772|0|  1240|0|   788|0| 1617|0| 1919|0| 1446|0| 1483|0| 1349|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   18|  1936|0|  2108|0|  2108|0| 2275|0| 2254|0| 1764|0| 1500|0| 1207|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   19|  1617|0|  2133|0|   855|0| 2212|0| 1642|0| 1760|0| 1433|0| 1332|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   20|  1198|0|   872|0|  2296|0| 2275|0| 1353|0| 1048|0|  985|0| 1374|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   21|  1387|0|  2279|0|  2204|0| 2057|0| 1886|0| 1089|0| 1303|0| 1605|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   22|  2011|0|  2070|0|  2229|0| 2196|0| 2011|0|    -|2|  968|0| 1094|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   23|  1739|0|  1936|0|  2204|0| 2221|0| 1776|0| 1559|0| 1131|0|  708|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   24|  1299|0|  1676|0|  1538|0| 1873|0| 1701|0| 1525|0| 1433|0| 1429|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   25|  2204|0|  1789|0|   897|0|  452|0| 1852|0| 1349|0| 1249|0| 1161|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   26|  1894|0|  1730|0|     -|2| 1471|0| 1596|0| 1446|0|  851|0|    -|2|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   27|  2057|0|  1936|0|  1035|0| 2292|0| 1835|0| 1517|0| 1320|0|    -|2|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   28|  1320|0|  1098|0|  1190|0| 1571|0| 1952|0| 1638|0| 1328|0|  674|0|
   |-----+------+-+------+-+------+-+-----+-+-----+-+-----+-+-----+-+-----+-|
