   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: BEIRA

   Coordinates:

   Latitude =19DEG50'S

   Longitude =34DEG51'E

   Elevation = 7

   WMO Identifier: 67297

   Year 1976

+--------------------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 2993|0| 2514|0| 1622|0| 2401|0| 1761|0| 1778|0| 1800|0| 1968|0| 2099|0| 2375|0| 2366|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 2665|0| 2924|0| 2194|0| 1964|0| 1583|0| 1747|0| 1583|0| 1843|0| 2059|0| 2496|0| 2314|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 2981|0| 2825|0| 1752|0| 1877|0| 1047|0| 1735|0| 1636|0| 1990|0|  493|0| 2349|0| 1561|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 2665|0| 2997|0| 1333|0| 1385|0| 1852|0| 1731|0| 1553|0| 2063|0|  852|0| 2552|0| 1315|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 2263|0| 2773|0| 1258|0| 1354|0| 1436|0| 1709|0| 1838|0| 2024|0| 1877|0| 2263|0| 2760|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   6| 2993|0| 2997|0| 2790|0| 1713|0| 1678|0| 1514|0| 1869|0| 2068|0| 2068|0| 2184|0| 2877|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   7| 3084|0| 2851|0| 2445|0| 1917|0| 1341|0| 1678|0| 1843|0| 1933|0| 2279|0|  631|0| 2366|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   8| 2985|0| 2210|0| 2423|0| 1964|0| 1951|0| 1705|0| 1778|0| 1951|0| 2492|0|  259|0| 2600|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|   9| 1375|0| 2548|0| 1375|0| 1609|0| 1328|0| 1661|0| 1804|0| 1553|0| 1709|0| 2540|0| 2933|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  10|  900|0| 2730|0| 2838|0| 2063|0| 1705|0| 1709|0| 1782|0| 2137|0| 2591|0| 2435|0| 2656|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  11| 2578|0| 2279|0| 2811|0| 2354|0| 1917|0| 1796|0| 1359|0| 1921|0| 2492|0| 1709|0| 2561|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  12| 2872|0|  956|0| 2747|0| 2349|0| 1852|0| 1480|0| 1735|0| 1834|0| 2206|0| 2184|0| 1964|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  13| 2993|0| 1207|0|  705|0| 2301|0| 1826|0| 1566|0| 1796|0| 2133|0| 2453|0| 2435|0| 2708|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  14| 2977|0| 2898|0|  445|0| 1929|0| 1830|0| 1622|0| 1822|0| 2103|0| 2370|0| 2730|0| 2354|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  15| 2561|0| 2194|0| 2461|0| 1410|0| 1899|0| 1315|0| 1834|0| 2194|0| 2405|0| 2643|0| 2168|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
|  16| 2552|0|  108|0| 2245|0| 1406|0| 1531|0| 1535|0| 1098|0| 2176|0| 2509|0| 2544|0| 2704|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
