   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAMBIA

   Station: MANSA

   Coordinates:

   Latitude =11DEG06'S

   Longitude =28DEG51'E

   Elevation = 1259

   WMO Identifier: 67461

   Year 1987

   +------------------------------------------------------------------------+
   |       DATE |        OCT |    F |        NOV |    F |        DEC |    F |
   |------------+------------+------+------------+------+------------+------|
   |          1 |       1610 |    0 |       1675 |    0 |       1858 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          2 |       1548 |    0 |       2415 |    0 |       1784 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          3 |       2415 |    0 |       2353 |    0 |       1424 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          4 |       2167 |    0 |       2167 |    0 |       2044 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          5 |       2477 |    0 |       1548 |    0 |       2229 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          6 |       2353 |    0 |       2229 |    0 |       1610 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          7 |       2601 |    0 |       1982 |    0 |       1796 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          8 |       1548 |    0 |       2168 |    0 |       1548 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |          9 |       2167 |    0 |       2229 |    0 |       1301 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         10 |       1375 |    0 |       2477 |    0 |       1672 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         11 |       2291 |    0 |       2229 |    0 |       1511 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         12 |       2044 |    0 |       1982 |    0 |       2341 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         13 |       2415 |    0 |       2564 |    0 |       1424 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         14 |       2034 |    0 |       2415 |    0 |       1585 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         15 |       2143 |    0 |       2528 |    0 |        892 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         16 |       2328 |    0 |       2291 |    0 |       2006 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         17 |       2353 |    0 |       2353 |    0 |       1176 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         18 |       1771 |    0 |       2291 |    0 |       1437 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         19 |       2477 |    0 |       2316 |    0 |       2403 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         20 |       2291 |    0 |       2415 |    0 |       1796 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         21 |       2353 |    0 |       2477 |    0 |       2477 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         22 |       2477 |    0 |       1858 |    0 |       2415 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         23 |       1622 |    0 |       2477 |    0 |       2006 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         24 |       2044 |    0 |       1499 |    0 |       2229 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         25 |       1573 |    0 |       1239 |    0 |       2044 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         26 |       1239 |    0 |       1424 |    0 |       2675 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         27 |       1362 |    0 |       1858 |    0 |       2576 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         28 |       1301 |    0 |        495 |    0 |       2688 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         29 |       2353 |    0 |       1734 |    0 |       1548 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         30 |       2353 |    0 |       1709 |    0 |       2415 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |         31 |       2229 |    0 |          - |    - |       1239 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |        SUM |      63314 |    0 |      61397 |    0 |      58149 |    0 |
   |------------+------------+------+------------+------+------------+------|
   |       MEAN |       2042 |    0 |       2047 |    0 |       1876 |    0 |
   +------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
