   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: MOZAMBIQUE

   Station: NAMPULA

   Coordinates:

   Latitude =15DEG06'S

   Longitude =39DEG17'E

   Elevation = 433

   WMO Identifier: 67237

   Year 1983

   +---------------------------------------------------------------------------+
   |DATE| APR|F|  MAY|F|  JUN|F|  JUL|F|  AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   1|   -|2| 2094|0| 1800|0| 2027|0| 1415|0| 2077|0| 2789|0| 2738|0| 2722|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   2|   -|2| 2135|0| 1666|0| 1976|0| 2173|0| 1633|0| 2722|0| 2215|0| 2696|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   3|   -|2| 1905|0| 1683|0| 1658|0| 1269|0| 2207|0| 2814|0| 2550|0| 2780|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   4|   -|2| 2089|0| 1645|0| 1838|0| 1985|0| 2366|0| 2851|0| 2784|0| 2064|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   5|   -|2| 2227|0| 1997|0| 1398|0| 2027|0| 2278|0| 2659|0| 2667|0| 2052|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   6|   -|2| 1491|0| 1955|0| 1097|0| 1905|0| 2211|0| 2483|0| 2893|0| 2395|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
   |   7|   -|2| 1654|0| 1779|0| 1549|0| 1976|0| 2299|0| 2604|0| 2801|0| 2910|0|
   |----+----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-|
