   Global radiation. Daily sums, monthly sums and means (Africa).

   Country: ZAIRE

   Station: BUNIA / RUAMPARA

   Coordinates:

   Latitude =1DEG34'N

   Longitude =30DEG13'E

   Elevation = 1285

   WMO Identifier: 64077

   Year 1970

+---------------------------------------------------------------------------------------------------+
|DATE|  JAN|F|  FEB|F|  MAR|F|  APR|F|  MAY|F|  JUN|F|  JUL|F| AUG|F|  SEP|F|  OCT|F|  NOV|F|  DEC|F|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|   1| 2285|0| 2068|0|    -|2| 1256|0|    -|2| 2022|0|  875|0|   -|2| 1624|0| 1766|0|  891|0| 1787|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|   2| 1616|0| 2340|0| 1297|0| 2189|0| 2399|0| 1791|0| 1494|0|1482|0| 1570|0|    -|2| 1218|0| 2302|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|   3| 2210|0| 2373|0| 2394|0| 1984|0| 2507|0| 1946|0| 1674|0|1117|0| 2285|0| 2675|0| 1063|0| 1858|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|   4| 1595|0| 2461|0|  778|0| 2227|0| 1884|0| 1695|0| 2093|0|2281|0| 1875|0| 2352|0|    -|2| 1302|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|   5| 1151|0| 2482|0| 1951|0| 2030|0| 1825|0| 2156|0| 1461|0|   -|2|    -|2| 2386|0|  598|0| 1293|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|   6|  971|0| 2227|0| 2491|0| 2239|0| 2394|0| 1737|0| 2122|0|1201|0| 1817|0| 2369|0| 1741|0| 2415|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|   7| 1276|0| 1938|0| 1101|0| 2394|0| 2537|0| 2085|0| 2156|0|   -|2| 2043|0| 2545|0| 1946|0| 2285|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|   8| 1875|0| 2185|0| 1486|0| 2059|0| 2034|0| 1678|0| 2206|0| 741|0| 1092|0| 1984|0|  996|0| 2256|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|   9| 2034|0| 1967|0|  661|0| 1762|0| 1695|0| 2223|0| 1360|0|1645|0| 1959|0|    -|2| 2114|0|    -|2|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|  10| 1590|0| 1875|0| 1607|0|    -|2| 1997|0| 2290|0| 2126|0|   -|2| 2399|0| 1884|0|    -|2|    -|2|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|  11| 1955|0| 1800|0| 2156|0|    -|2|    -|2| 2214|0| 1967|0|1482|0| 1549|0| 2114|1| 2160|0| 1653|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|  12| 1988|0| 1256|0| 2126|0|    -|2| 1540|0| 2097|0| 2076|0|   -|2| 2198|0| 2038|0| 2641|0| 1180|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|  13| 1879|0| 1457|0|  933|0| 2336|0| 2227|0| 2260|0| 1574|0|2018|0| 1126|0| 1678|0| 2419|0| 1737|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|  14| 1938|0| 1720|0| 2298|0| 2399|0| 1390|0| 1385|0|  975|0|1616|0| 2327|0| 2001|0|  883|0| 1980|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|  15| 2059|0| 1904|0| 2034|0|    -|2| 2528|0| 1900|0| 1482|0|1281|0| 2516|0| 1884|0| 2030|0| 2051|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|  16| 1398|0| 2223|0| 1080|0| 1942|0| 2449|0|    -|2| 1934|0|   -|2| 2059|0| 2733|0| 1159|0| 1917|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|  17|  715|0| 2009|0| 1846|0| 2244|0| 2252|0| 1733|0| 1306|0|   -|2| 1457|0| 2105|0| 1004|0| 2516|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|  18| 1980|0| 1473|0| 2248|0| 1042|0| 2281|0| 2290|0| 1251|0|1461|0| 2072|0| 1268|0| 2005|0| 1817|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|  19| 1134|0| 1787|0| 2013|0| 1879|0| 2202|0| 1586|0|    -|2|1155|0| 2771|0| 2964|0| 2319|0| 2101|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|  20| 1959|0| 2202|0| 2043|0| 1377|0| 2076|0|    -|2| 1046|0|   -|2| 2625|0| 2533|0| 1490|0| 1373|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|  21| 1402|0| 1909|0| 1980|0| 1222|0| 1729|0| 1657|0| 1980|0|   -|2|  950|0| 1247|0| 1251|0| 1306|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|  22|  967|0|  577|0| 1863|0| 2043|0| 2223|0| 1829|0| 1122|0| 527|0| 1787|0| 1595|0| 1147|0| 1222|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|  23| 2114|0| 1444|0| 1959|0| 1239|0| 2520|0| 1963|0| 2101|0|1272|0| 2637|0| 1603|0| 1540|0| 2001|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|  24| 1310|0| 2177|0| 2252|0| 2315|0| 2449|0| 1427|0|    -|2|1318|0| 1708|0| 2260|0| 1034|0| 2524|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|  25| 2143|0| 1444|0| 2378|0| 2223|0| 1565|0| 2026|0| 2369|0|1013|0| 2239|0| 2411|0| 1595|0| 2407|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|  26| 1544|0| 1528|0| 1549|0| 2009|0| 1670|0| 2022|0| 2072|0|   -|2| 2181|0| 1013|0| 1423|0| 1444|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|  27| 1369|0| 2637|0| 1565|0| 2625|0| 1838|0|    -|2| 1235|0|1511|0| 2466|0| 1302|0| 1214|0| 1235|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|  28|    -|2| 1226|0|    -|2| 2620|0| 1766|0| 1817|0| 1511|0|2608|0| 1251|0| 1599|0| 1431|0| 1436|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|  29| 1477|0|    -|-| 2164|0| 1951|0| 1586|0| 2239|0| 1536|0|1444|0| 1356|0| 1871|0| 2068|0| 1494|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|  30| 1733|0|    -|-| 2336|0| 1343|0| 1582|0| 2189|0| 1565|0|2235|0| 2386|0| 2026|0| 1946|0| 2520|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|  31| 2579|0|    -|-| 1921|0|    -|-| 1674|0|    -|-| 1896|0|2369|0|    -|-| 1498|0|    -|-| 1461|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
| SUM|51894|0|52668|0|56110|0|58770|0|62868|0|58050|0|51894|0|   -|2|58260|0|61659|0|46410|0|56513|0|
|----+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+-----+-+----+-+-----+-+-----+-+-----+-+-----+-|
|MEAN| 1674|0| 1881|0| 1810|0| 1959|0| 2028|0| 1935|0| 1674|0|   -|2| 1942|0| 1989|0| 1547|0| 1823|0|
+---------------------------------------------------------------------------------------------------+

   Download data in comma separated form
   Download data in comma separated form with headers
   Download data in comma separated form without quality flags
   Note:
   1. Data are presented in the same sequence with the table above
   2. Value "-32768" - no data available or bad data
